Date,State,EffectiveHolding,Signal_Price_Basis,MGK,MGV,MGK_MGV,MGK_MGV_EMA89
2016-04-19,Value,MGV,Adjusted Close,15.61,47.41,0.3292554313435984,0.33286864369697045
2016-04-20,Value,MGV,Adjusted Close,15.62,47.55,0.3284963196635121,0.3327714809406714
2016-04-21,Value,MGV,Adjusted Close,15.57,47.25,0.32952380952380955,0.3326993104647411
2016-04-22,Value,MGV,Adjusted Close,15.52,47.34,0.32784114913392476,0.33259135132405626
2016-04-25,Value,MGV,Adjusted Close,15.5,47.24,0.3281117696867062,0.33249180506544845
2016-04-26,Value,MGV,Adjusted Close,15.48,47.37,0.3267891070297657,0.3323650784424333
2016-04-27,Value,MGV,Adjusted Close,15.41,47.61,0.32367149758454106,0.33217188775670237
2016-04-28,Value,MGV,Adjusted Close,15.29,47.19,0.32400932400932403,0.33199049745120507
2016-04-29,Value,MGV,Adjusted Close,15.25,46.89,0.3252292599701429,0.3318402477294037
2016-05-02,Value,MGV,Adjusted Close,15.38,47.22,0.32570944515036004,0.33170400767209157
2016-05-03,Value,MGV,Adjusted Close,15.25,46.78,0.32599401453612653,0.33157711893573677
2016-05-04,Value,MGV,Adjusted Close,15.18,46.47,0.32666236281471916,0.33146790213304744
2016-05-05,Value,MGV,Adjusted Close,15.18,46.46,0.32673267326732675,0.33136267482492027
2016-05-06,Value,MGV,Adjusted Close,15.24,46.59,0.3271088216355441,0.33126814475404526
2016-05-09,Value,MGV,Adjusted Close,15.31,46.52,0.32910576096302663,0.3312200917809115
2016-05-10,Value,MGV,Adjusted Close,15.5,47.1,0.32908704883227174,0.33117269082649725
2016-05-11,Value,MGV,Adjusted Close,15.31,46.8,0.32713675213675214,0.3310830033000584
2016-05-12,Value,MGV,Adjusted Close,15.3,46.84,0.3266438941076003,0.3309843564291149
2016-05-13,Value,MGV,Adjusted Close,15.19,46.37,0.3275824886780246,0.33090875936797953
2016-05-16,Value,MGV,Adjusted Close,15.36,46.8,0.3282051282051282,0.3308486786754717
2016-05-17,Value,MGV,Adjusted Close,15.19,46.42,0.32722964239551916,0.3307682556470283
2016-05-18,Value,MGV,Adjusted Close,15.19,46.49,0.32673693267369325,0.3306786706920653
2016-05-19,Value,MGV,Adjusted Close,15.11,46.36,0.3259275237273512,0.330573089648405
2016-05-20,Value,MGV,Adjusted Close,15.23,46.58,0.3269643623872907,0.3304928957092691
2016-05-23,Value,MGV,Adjusted Close,15.22,46.45,0.32766415500538215,0.33043003480473826
2016-05-24,Value,MGV,Adjusted Close,15.45,47.01,0.32865347798340777,0.33039055576426424
2016-05-25,Value,MGV,Adjusted Close,15.52,47.42,0.3272880641079713,0.3303216115052355
2016-05-26,Value,MGV,Adjusted Close,15.55,47.35,0.32840549102428723,0.3302790310501033
2016-05-27,Value,MGV,Adjusted Close,15.61,47.56,0.32821698906644237,0.33023320789491084
2016-05-31,Value,MGV,Adjusted Close,15.58,47.46,0.3282764433206911,0.33018972423770593
2016-06-01,Value,MGV,Adjusted Close,15.61,47.58,0.3280790248003363,0.3301428198057644
2016-06-02,Value,MGV,Adjusted Close,15.64,47.68,0.32802013422818793,0.33009564901515154
2016-06-03,Value,MGV,Adjusted Close,15.62,47.53,0.32863454660214597,0.3300631800726403
2016-06-06,Value,MGV,Adjusted Close,15.67,47.83,0.3276186493832323,0.33000885716843126
2016-06-07,Value,MGV,Adjusted Close,15.66,47.91,0.3268628678772699,0.3299389462952943
2016-06-08,Value,MGV,Adjusted Close,15.71,48.1,0.3266112266112266,0.3298649969689817
2016-06-09,Value,MGV,Adjusted Close,15.69,47.99,0.3269431131485726,0.32980006621741703
2016-06-10,Value,MGV,Adjusted Close,15.54,47.64,0.3261964735516373,0.32971998638039973
2016-06-13,Value,MGV,Adjusted Close,15.45,47.22,0.32719186785260485,0.32966380596867095
2016-06-14,Value,MGV,Adjusted Close,15.45,47.12,0.32788624787775894,0.32962430467776177
2016-06-15,Value,MGV,Adjusted Close,15.43,47.03,0.3280884541781841,0.3295901746666601
2016-06-16,Value,MGV,Adjusted Close,15.45,47.21,0.32726117348019484,0.3295384190847386
2016-06-17,Value,MGV,Adjusted Close,15.34,47.19,0.325068870523416,0.3294390957833758
2016-06-20,Value,MGV,Adjusted Close,15.43,47.43,0.32532152646004636,0.3293475942428574
2016-06-21,Value,MGV,Adjusted Close,15.45,47.6,0.32457983193277307,0.32924164396929995
2016-06-22,Value,MGV,Adjusted Close,15.42,47.53,0.3244266778876499,0.32913464472304105
2016-06-23,Value,MGV,Adjusted Close,15.59,48.2,0.3234439834024896,0.3290081855825844
2016-06-24,Value,MGV,Adjusted Close,15.05,46.52,0.32351676698194326,0.3288861540581257
2016-06-27,Value,MGV,Adjusted Close,14.8,45.74,0.3235679930039353,0.32876797270136593
2016-06-28,Value,MGV,Adjusted Close,15.09,46.47,0.3247256294383473,0.3286781428510766
2016-06-29,Value,MGV,Adjusted Close,15.32,47.27,0.3240956209012058,0.32857630902996837
2016-06-30,Value,MGV,Adjusted Close,15.48,48.05,0.32216441207075963,0.3284338224308748
2016-07-01,Value,MGV,Adjusted Close,15.55,48.06,0.3235538909696213,0.3283253795095136
2016-07-05,Value,MGV,Adjusted Close,15.49,47.65,0.3250786988457503,0.3282532310503189
2016-07-06,Value,MGV,Adjusted Close,15.57,47.99,0.32444259220670973,0.3281685501871276
2016-07-07,Value,MGV,Adjusted Close,15.6,47.84,0.3260869565217391,0.32812229255011893
2016-07-08,Value,MGV,Adjusted Close,15.82,48.52,0.32605111294311623,0.32807626633662995
2016-07-11,Value,MGV,Adjusted Close,15.88,48.62,0.3266145619086796,0.3280437840160088
2016-07-12,Value,MGV,Adjusted Close,15.96,48.98,0.32584728460596163,0.3279949729180078
2016-07-13,Value,MGV,Adjusted Close,15.93,49.12,0.32430781758957655,0.32791303613293155
2016-07-14,Value,MGV,Adjusted Close,16.03,49.41,0.3244282533900021,0.32783559651642197
2016-07-15,Value,MGV,Adjusted Close,16.0,49.37,0.3240834514887584,0.3277522155158072
2016-07-18,Value,MGV,Adjusted Close,16.07,49.43,0.325106210803156,0.3276934154110816
2016-07-19,Value,MGV,Adjusted Close,16.04,49.39,0.32476209759060537,0.327628275015071
2016-07-20,Value,MGV,Adjusted Close,16.13,49.61,0.3251360612779681,0.3275728924875798
2016-07-21,Value,MGV,Adjusted Close,16.06,49.41,0.3250354179315928,0.32751650416411343
2016-07-22,Value,MGV,Adjusted Close,16.12,49.65,0.3246727089627392,0.32745330871519396
2016-07-25,Value,MGV,Adjusted Close,16.08,49.42,0.3253743423715095,0.3274071094631121
2016-07-26,Value,MGV,Adjusted Close,16.06,49.49,0.3245100020206102,0.3273427292977231
2016-07-27,Value,MGV,Adjusted Close,16.12,49.31,0.3269113770026364,0.3273331436911656
2016-07-28,Value,MGV,Adjusted Close,16.17,49.26,0.32825822168087704,0.3273537009798259
2016-07-29,Growth,MGK,Adjusted Close,16.21,49.33,0.32860328400567607,0.3273814694915115
2016-08-01,Growth,MGK,Adjusted Close,16.27,49.11,0.3312970881694156,0.32746848323990935
2016-08-02,Growth,MGK,Adjusted Close,16.16,48.85,0.3308085977482088,0.32754270800676044
2016-08-03,Growth,MGK,Adjusted Close,16.2,49.06,0.33020790868324496,0.3276019346884601
2016-08-04,Growth,MGK,Adjusted Close,16.23,49.07,0.3307519869574078,0.32767193584999227
2016-08-05,Growth,MGK,Adjusted Close,16.3,49.54,0.32902704884941464,0.32770204947220166
2016-08-08,Growth,MGK,Adjusted Close,16.28,49.59,0.3282919943537003,0.3277151593584572
2016-08-09,Growth,MGK,Adjusted Close,16.32,49.58,0.3291649858814038,0.3277473777256338
2016-08-10,Growth,MGK,Adjusted Close,16.3,49.44,0.32969255663430425,0.32779060392360426
2016-08-11,Growth,MGK,Adjusted Close,16.37,49.67,0.32957519629555065,0.3278302615318697
2016-08-12,Growth,MGK,Adjusted Close,16.35,49.58,0.32977006857603874,0.32787336835507347
2016-08-15,Growth,MGK,Adjusted Close,16.4,49.69,0.33004628697927146,0.3279216554356112
2016-08-16,Growth,MGK,Adjusted Close,16.32,49.5,0.3296969696969697,0.3279611068636414
2016-08-17,Growth,MGK,Adjusted Close,16.33,49.61,0.32916750655109855,0.3279879157455849
2016-08-18,Growth,MGK,Adjusted Close,16.34,49.76,0.3283762057877814,0.32799654441318926
2016-08-19,Growth,MGK,Adjusted Close,16.33,49.63,0.3290348579488212,0.32801961804731444
2016-08-22,Growth,MGK,Adjusted Close,16.33,49.6,0.32923387096774187,0.32804660144554615
2016-08-23,Growth,MGK,Adjusted Close,16.36,49.65,0.32950654582074523,0.32807904465388393
2016-08-24,Growth,MGK,Adjusted Close,16.24,49.55,0.32774974772956605,0.32807172694445463
2016-08-25,Value,MGV,Adjusted Close,16.21,49.48,0.32760711398544873,0.3280614022120323
2016-08-26,Value,MGV,Adjusted Close,16.2,49.37,0.3281344946323678,0.3280630264880397
2016-08-29,Value,MGV,Adjusted Close,16.26,49.7,0.3271629778672032,0.3280430254075767
2016-08-30,Value,MGV,Adjusted Close,16.19,49.69,0.32582008452404915,0.3279936267212761
2016-08-31,Value,MGV,Adjusted Close,16.17,49.59,0.3260738052026618,0.32795096402086243
2016-09-01,Value,MGV,Adjusted Close,16.19,49.53,0.32687260246315364,0.3279270004306911
2016-09-02,Value,MGV,Adjusted Close,16.25,49.73,0.3267645284536497,0.3279011677200902
2016-09-06,Value,MGV,Adjusted Close,16.33,49.83,0.32771422837648,0.3278970135124544
2016-09-07,Value,MGV,Adjusted Close,16.34,49.8,0.3281124497991968,0.32790180098549315
2016-09-08,Growth,MGK,Adjusted Close,16.26,49.84,0.32624398073836275,0.3278649605355569
2016-09-09,Growth,MGK,Adjusted Close,15.84,48.76,0.324856439704676,0.3277981045170929
2016-09-12,Growth,MGK,Adjusted Close,16.11,49.39,0.3261793885401903,0.3277621330509395
2016-09-13,Value,MGV,Adjusted Close,15.92,48.58,0.3277068752573075,0.32776090509996986
2016-09-14,Value,MGV,Adjusted Close,15.97,48.41,0.32989051848791573,0.3278082298419242
2016-09-15,Value,MGV,Adjusted Close,16.14,48.86,0.3303315595579206,0.327864303835613
2016-09-16,Growth,MGK,Adjusted Close,16.09,48.66,0.33066173448417596,0.32792646896113664
2016-09-19,Growth,MGK,Adjusted Close,16.07,48.66,0.33025071927661326,0.3279781189681472
2016-09-20,Growth,MGK,Adjusted Close,16.11,48.64,0.33120888157894735,0.32804991369283165
2016-09-21,Growth,MGK,Adjusted Close,16.28,49.16,0.3311635475996746,0.3281191055574282
2016-09-22,Growth,MGK,Adjusted Close,16.4,49.38,0.3321182665046577,0.32820797580069994
2016-09-23,Growth,MGK,Adjusted Close,16.29,49.15,0.3314343845371312,0.32827967377262063
2016-09-26,Growth,MGK,Adjusted Close,16.17,48.7,0.3320328542094456,0.3283630777823278
2016-09-27,Growth,MGK,Adjusted Close,16.28,49.03,0.332041607179278,0.32844482288003785
2016-09-28,Growth,MGK,Adjusted Close,16.32,49.34,0.33076611268747463,0.3284964070979809
2016-09-29,Growth,MGK,Adjusted Close,16.18,48.87,0.3310824636791488,0.32855387502200684
2016-09-30,Growth,MGK,Adjusted Close,16.29,49.26,0.33069427527405604,0.32860143947205234
2016-10-03,Growth,MGK,Adjusted Close,16.26,49.14,0.33089133089133094,0.3286523259480363
2016-10-04,Growth,MGK,Adjusted Close,16.19,48.86,0.3313548915268113,0.32871238296089794
2016-10-05,Growth,MGK,Adjusted Close,16.23,49.22,0.3297440065014222,0.3287353079284651
2016-10-06,Growth,MGK,Adjusted Close,16.23,49.2,0.3298780487804878,0.32876070216962117
2016-10-07,Growth,MGK,Adjusted Close,16.18,49.07,0.32973303444059504,0.3287823095534206
2016-10-10,Growth,MGK,Adjusted Close,16.26,49.34,0.32955006080259425,0.3287993706922911
2016-10-11,Growth,MGK,Adjusted Close,16.06,48.8,0.3290983606557377,0.328806014913701
2016-10-12,Growth,MGK,Adjusted Close,16.09,48.81,0.3296455644335177,0.3288246715696969
2016-10-13,Growth,MGK,Adjusted Close,16.04,48.61,0.32997325653157783,0.32885019567996093
2016-10-14,Growth,MGK,Adjusted Close,16.04,48.73,0.32916068130515086,0.3288570953605207
2016-10-17,Growth,MGK,Adjusted Close,15.97,48.58,0.32873610539316594,0.3288544066945795
2016-10-18,Value,MGV,Adjusted Close,16.09,48.8,0.32971311475409837,0.32887348909590214
2016-10-19,Value,MGV,Adjusted Close,16.13,48.9,0.3298568507157464,0.32889534157634315
2016-10-20,Value,MGV,Adjusted Close,16.13,48.77,0.33073610826327654,0.32893624750271944
2016-10-21,Growth,MGK,Adjusted Close,16.17,48.7,0.3320328542094456,0.3290050609850911
2016-10-24,Growth,MGK,Adjusted Close,16.28,48.85,0.3332650972364381,0.32909972845734325
2016-10-25,Growth,MGK,Adjusted Close,16.17,48.85,0.3310133060388946,0.32914225240359996
2016-10-26,Growth,MGK,Adjusted Close,16.09,48.95,0.32870275791624104,0.3291324858594364
2016-10-27,Value,MGV,Adjusted Close,16.03,48.92,0.3276778413736713,0.3291001604264194
2016-10-28,Value,MGV,Adjusted Close,15.95,48.75,0.32717948717948714,0.3290574787987098
2016-10-31,Value,MGV,Adjusted Close,15.93,48.74,0.3268362741075092,0.3290081186944609
2016-11-01,Value,MGV,Adjusted Close,15.81,48.48,0.3261138613861386,0.3289438018653871
2016-11-02,Value,MGV,Adjusted Close,15.7,48.23,0.32552353307070286,0.32886779589217185
2016-11-03,Value,MGV,Adjusted Close,15.61,48.04,0.3249375520399667,0.3287804571399006
2016-11-04,Value,MGV,Adjusted Close,15.59,47.98,0.3249270529387245,0.32869482593543004
2016-11-07,Value,MGV,Adjusted Close,15.94,48.99,0.32537252500510305,0.3286209970258672
2016-11-08,Value,MGV,Adjusted Close,16.03,49.2,0.3258130081300813,0.32855859727262754
2016-11-09,Value,MGV,Adjusted Close,16.1,50.02,0.32187125149940027,0.32840998958877804
2016-11-10,Value,MGV,Adjusted Close,15.98,50.57,0.3159976270516116,0.3281341593101743
2016-11-11,Value,MGV,Adjusted Close,15.95,50.43,0.31627999206821333,0.32787073337146405
2016-11-14,Value,MGV,Adjusted Close,15.8,50.68,0.31176006314127863,0.32751271847745994
2016-11-15,Value,MGV,Adjusted Close,15.93,51.08,0.31186374314800314,0.3271649634701387
2016-11-16,Value,MGV,Adjusted Close,15.98,50.82,0.3144431326249508,0.32688225611802335
2016-11-17,Value,MGV,Adjusted Close,16.09,50.97,0.3156758877771238,0.3266332257104478
2016-11-18,Value,MGV,Adjusted Close,16.05,50.88,0.3154481132075472,0.32638466765482776
2016-11-21,Value,MGV,Adjusted Close,16.19,51.2,0.3162109375,0.3261585847624982
2016-11-22,Value,MGV,Adjusted Close,16.2,51.31,0.31572792827908785,0.32592679239620015
2016-11-23,Value,MGV,Adjusted Close,16.19,51.41,0.31491927640536865,0.3256821809297372
2016-11-25,Value,MGV,Adjusted Close,16.23,51.64,0.314291247095275,0.32542904906674913
2016-11-28,Value,MGV,Adjusted Close,16.17,51.41,0.31453024703365107,0.3251868534660136
2016-11-29,Value,MGV,Adjusted Close,16.22,51.46,0.31519626894675473,0.32496484047669677
2016-11-30,Value,MGV,Adjusted Close,16.09,51.57,0.3120031025790188,0.32467680185674835
2016-12-01,Value,MGV,Adjusted Close,15.92,51.75,0.3076328502415459,0.3242980473764105
2016-12-02,Value,MGV,Adjusted Close,15.93,51.67,0.3083026901490226,0.32394259499357964
2016-12-05,Value,MGV,Adjusted Close,16.04,51.87,0.3092346250240987,0.32361575121648
2016-12-06,Value,MGV,Adjusted Close,16.08,52.12,0.3085188027628549,0.3232802634730661
2016-12-07,Value,MGV,Adjusted Close,16.27,52.8,0.3081439393939394,0.32294390071575213
2016-12-08,Value,MGV,Adjusted Close,16.3,52.89,0.30818680279826055,0.32261596520647456
2016-12-09,Value,MGV,Adjusted Close,16.42,53.2,0.3086466165413534,0.32230553523613853
2016-12-12,Value,MGV,Adjusted Close,16.38,53.29,0.30737474197785697,0.3219737398303989
2016-12-13,Value,MGV,Adjusted Close,16.52,53.59,0.3082664676245568,0.3216691337813802
2016-12-14,Value,MGV,Adjusted Close,16.45,53.11,0.30973451327433627,0.32140391999233475
2016-12-15,Value,MGV,Adjusted Close,16.47,53.43,0.3082537900056148,0.32111169488151875
2016-12-16,Value,MGV,Adjusted Close,16.43,53.44,0.30744760479041916,0.3208080484350499
2016-12-19,Value,MGV,Adjusted Close,16.45,53.55,0.30718954248366015,0.3205054149694635
2016-12-20,Value,MGV,Adjusted Close,16.52,53.74,0.3074060290286565,0.3202143175041122
2016-12-21,Value,MGV,Adjusted Close,16.48,53.59,0.30752005971263296,0.3199322228865238
2016-12-22,Value,MGV,Adjusted Close,16.44,53.59,0.3067736518007091,0.3196398101957279
2016-12-23,Value,MGV,Adjusted Close,16.46,53.64,0.3068605518269948,0.3193558266764227
2016-12-27,Value,MGV,Adjusted Close,16.52,53.71,0.30757773226587226,0.31909409124507715
2016-12-28,Value,MGV,Adjusted Close,16.4,53.28,0.30780780780780775,0.3188432849464712
2016-12-29,Value,MGV,Adjusted Close,16.4,53.25,0.30798122065727696,0.3186019057400446
2016-12-30,Value,MGV,Adjusted Close,16.3,53.12,0.30685240963855426,0.3183408058266781
2017-01-03,Value,MGV,Adjusted Close,16.42,53.51,0.30685853111567934,0.31808564416643365
2017-01-04,Value,MGV,Adjusted Close,16.54,53.68,0.30812220566318926,0.3178642344219171
2017-01-05,Value,MGV,Adjusted Close,16.6,53.51,0.3102223883386283,0.31769441562006623
2017-01-06,Value,MGV,Adjusted Close,16.71,53.57,0.31192831808848237,0.31756628011936433
2017-01-09,Value,MGV,Adjusted Close,16.74,53.31,0.31401238041643215,0.3174873045704103
2017-01-10,Value,MGV,Adjusted Close,16.73,53.26,0.3141194141945175,0.3174124625620571
2017-01-11,Value,MGV,Adjusted Close,16.73,53.5,0.3127102803738318,0.31730796962454094
2017-01-12,Value,MGV,Adjusted Close,16.72,53.32,0.3135783945986496,0.31722509017952116
2017-01-13,Value,MGV,Adjusted Close,16.77,53.4,0.31404494382022474,0.3171544202604257
2017-01-17,Value,MGV,Adjusted Close,16.76,53.1,0.31563088512241055,0.3171205639240253
2017-01-18,Value,MGV,Adjusted Close,16.81,53.14,0.3163342115167482,0.31710308942608584
2017-01-19,Value,MGV,Adjusted Close,16.76,52.97,0.316405512554276,0.31708758771782336
2017-01-20,Value,MGV,Adjusted Close,16.79,53.18,0.31572019556224146,0.3170572012254771
2017-01-23,Value,MGV,Adjusted Close,16.79,52.9,0.3173913043478261,0.31706462573930705
2017-01-24,Growth,MGK,Adjusted Close,16.88,53.26,0.31693578670672173,0.317061762649694
2017-01-25,Growth,MGK,Adjusted Close,17.03,53.68,0.31725037257824146,0.31706595398143944
2017-01-26,Growth,MGK,Adjusted Close,17.02,53.67,0.31712316005217067,0.3170672252274557
2017-01-27,Growth,MGK,Adjusted Close,17.0,53.63,0.3169867611411523,0.3170654371366489
2017-01-30,Value,MGV,Adjusted Close,16.89,53.29,0.3169450178269844,0.31706276115198967
2017-01-31,Value,MGV,Adjusted Close,16.89,53.22,0.31736189402480275,0.31706940854916327
2017-02-01,Value,MGV,Adjusted Close,16.98,53.04,0.32013574660633487,0.31713754939487815
2017-02-02,Growth,MGK,Adjusted Close,16.99,53.02,0.32044511505092416,0.3172110508539014
2017-02-03,Growth,MGK,Adjusted Close,17.08,53.52,0.3191330343796711,0.3172537615989185
2017-02-06,Growth,MGK,Adjusted Close,17.06,53.39,0.3195354935381157,0.31730446675312285
2017-02-07,Growth,MGK,Adjusted Close,17.11,53.33,0.32083255203450217,0.3173828686482646
2017-02-08,Growth,MGK,Adjusted Close,17.15,53.24,0.3221262208865514,0.3174882764757821
2017-02-09,Growth,MGK,Adjusted Close,17.23,53.63,0.32127540555659145,0.3175724348998001
2017-02-10,Growth,MGK,Adjusted Close,17.3,53.83,0.3213821289243916,0.3176570947670132
2017-02-13,Growth,MGK,Adjusted Close,17.38,54.2,0.3206642066420664,0.3177239194753477
2017-02-14,Growth,MGK,Adjusted Close,17.43,54.47,0.31999265650816966,0.31777433585385484
2017-02-15,Growth,MGK,Adjusted Close,17.54,54.75,0.32036529680365294,0.31783191276385037
2017-02-16,Growth,MGK,Adjusted Close,17.52,54.73,0.32011693769413485,0.3178826910956345
2017-02-17,Growth,MGK,Adjusted Close,17.58,54.74,0.3211545487760321,0.31795539904408776
2017-02-21,Growth,MGK,Adjusted Close,17.68,55.09,0.32092938827373385,0.3180214876936354
2017-02-22,Growth,MGK,Adjusted Close,17.67,55.05,0.32098092643051773,0.31808725299889945
2017-02-23,Growth,MGK,Adjusted Close,17.65,55.22,0.3196305686345527,0.3181215489019139
2017-02-24,Growth,MGK,Adjusted Close,17.7,55.23,0.3204780010863661,0.31817391450601284
2017-02-27,Growth,MGK,Adjusted Close,17.73,55.28,0.32073082489146165,0.3182307347368006
2017-02-28,Growth,MGK,Adjusted Close,17.69,55.15,0.3207615593834996,0.318286975284505
2017-03-01,Growth,MGK,Adjusted Close,17.92,55.95,0.32028596961572836,0.3183313973807544
2017-03-02,Growth,MGK,Adjusted Close,17.85,55.52,0.3215057636887608,0.31840193885426565
2017-03-03,Growth,MGK,Adjusted Close,17.86,55.61,0.3211652580471138,0.31846334594744
2017-03-06,Growth,MGK,Adjusted Close,17.82,55.45,0.321370604147881,0.31852795168522763
2017-03-07,Growth,MGK,Adjusted Close,17.79,55.26,0.32193268186753526,0.3186036123559456
2017-03-08,Growth,MGK,Adjusted Close,17.77,55.1,0.32250453720508165,0.31869029957481526
2017-03-09,Growth,MGK,Adjusted Close,17.79,55.2,0.3222826086956521,0.3187701286663894
2017-03-10,Growth,MGK,Adjusted Close,17.84,55.35,0.3223125564588979,0.31884884928400065
2017-03-13,Growth,MGK,Adjusted Close,17.87,55.26,0.32338038364097,0.3189495500474889
2017-03-14,Growth,MGK,Adjusted Close,17.83,55.07,0.32376974759397126,0.3190566655485218
2017-03-15,Growth,MGK,Adjusted Close,17.98,55.49,0.3240223463687151,0.31916701401119274
2017-03-16,Growth,MGK,Adjusted Close,17.95,55.4,0.3240072202166065,0.31927457414909083
2017-03-17,Growth,MGK,Adjusted Close,17.94,55.23,0.3248234655078762,0.3193978828459527
