Date,AVUV,BIL,DFSVX,DXY,EFV,FBTC,FGBPX,FIKQX,FIWDX,FRDM,FSRIX,IMCB,JBND,JIVE,JMSFX,JMSIX,JPIE,MGK,MGV,MTUM,NERYX,PIMIX,SPHB,VEU,VFINX,VIX,VOO,WOBDX,XLF,XLG,XLRE,XLV
2017-07-07,49.93066446553859,91.44,36.58000183105469,96.01000213623047,51.66999816894531,,7.880000114440918,,,,12.369999885559082,42.3224983215332,,49.77488699444886,9.460000038146973,9.460000038146973,,20.01,69.51,90.01000213623047,12.920000076293945,12.34000015258789,37.290000915527344,49.8,224.0500030517578,11.1899995803833,196.21,11.579999923706055,25.049999237060547,17.128999710083008,31.709999084472656,79.22000122070312
2017-07-10,49.80635575732563,91.44,36.4900016784668,96.05000305175781,51.7400016784668,,7.880000114440918,,,,12.380000114440918,42.307498931884766,,49.84231958762887,9.460000038146973,9.470000267028809,,20.08,69.44,90.41999816894531,12.9399995803833,12.350000381469727,37.56999969482422,49.97,224.25999450683594,11.109999656677246,196.39,11.59000015258789,25.020000457763672,17.16200065612793,31.459999084472656,79.06999969482422
2017-07-11,49.8892282294676,91.44,36.540000915527344,95.73999786376953,51.84000015258789,,7.889999866485596,,,,12.390000343322754,42.25,,49.93865186360033,9.470000267028809,9.470000267028809,,20.1,69.23,90.37999725341797,12.949999809265137,12.350000381469727,37.56999969482422,50.15,224.08999633789062,10.890000343322754,196.24,11.600000381469727,24.799999237060547,17.149999618530273,31.40999984741211,78.9800033569336
2017-07-12,50.11712752785803,91.42,36.709999084472656,95.79000091552734,52.25,,7.909999847412109,,,,12.430000305175781,42.5525016784668,,50.33361419508327,9.489999771118164,9.489999771118164,,20.28,69.63,91.19999694824219,12.979999542236328,12.369999885559082,37.86000061035156,50.66,225.74000549316406,10.300000190734863,197.69,11.630000114440918,24.8799991607666,17.261999130249023,31.81999969482422,79.5199966430664
2017-07-13,50.34502682624845,91.42,36.880001068115234,95.7300033569336,52.349998474121094,,7.900000095367432,,,,12.430000305175781,42.6875,,50.42994647105473,9.489999771118164,9.489999771118164,,20.32,69.73,91.30000305175781,12.979999542236328,12.369999885559082,38.040000915527344,50.86,226.1699981689453,9.899999618530273,198.07,11.619999885559082,25.030000686645508,17.30500030517578,31.8799991607666,79.58999633789062
2017-07-14,50.38646306231944,91.46,36.90999984741211,95.11000061035156,52.59000015258789,,7.909999847412109,,,,12.460000038146973,42.84000015258789,,50.66114393338621,9.5,9.510000228881836,,20.44,69.98,91.66000366210938,13.0,12.369999885559082,38.20000076293945,51.27,227.22999572753906,9.510000228881836,198.99,11.630000114440918,24.920000076293945,17.368999481201172,32.20000076293945,80.12999725341797
2017-07-17,50.57292612463888,91.44,37.040000915527344,95.12999725341797,52.529998779296875,,7.920000076293945,,,,12.470000267028809,42.935001373291016,,50.60334456780334,9.520000457763672,9.520000457763672,,20.44,69.92,91.63999938964844,13.010000228881836,12.369999885559082,38.16999816894531,51.13,227.22000122070312,9.819999694824219,198.99,11.640000343322754,24.84000015258789,17.361000061035156,32.27000045776367,79.83999633789062
2017-07-18,50.34502682624845,91.44,36.880001068115234,94.66000366210938,52.54999923706055,,7.940000057220459,,,,12.5,42.807498931884766,,50.62261102299762,9.529999732971191,9.529999732971191,,20.52,69.83,91.56999969482422,13.039999961853027,12.369999885559082,38.0,51.23,227.36000061035156,9.890000343322754,199.11,11.670000076293945,24.799999237060547,17.408000946044922,32.22999954223633,79.9000015258789
2017-07-19,50.98728848534873,91.44,37.349998474121094,94.80000305175781,52.7400016784668,,7.940000057220459,,,,12.510000228881836,43.1349983215332,,50.80564234734339,9.529999732971191,9.529999732971191,,20.64,70.1,92.04000091552734,13.050000190734863,12.380000114440918,38.43000030517578,51.48,228.60000610351562,9.789999961853027,200.19,11.670000076293945,24.809999465942383,17.482999801635742,32.470001220703125,80.55000305175781
2017-07-20,50.92513413124225,91.44,37.310001373291016,94.2699966430664,52.91999816894531,,7.940000057220459,,,,12.529999732971191,43.00749969482422,,50.979040444092,9.539999961853027,9.539999961853027,,20.64,70.26,91.94999694824219,13.050000190734863,12.380000114440918,38.290000915527344,51.64,228.5800018310547,9.579999923706055,200.18,11.670000076293945,24.799999237060547,17.503999710083008,32.380001068115234,81.08000183105469
2017-07-21,50.53148988856789,91.44,37.02000045776367,93.94000244140625,52.70000076293945,,7.949999809265137,,,,12.539999961853027,42.95000076293945,,50.7671094369548,9.539999961853027,9.539999961853027,,20.65,70.1,91.93000030517578,13.0600004196167,12.390000343322754,38.220001220703125,51.47,228.5,9.359999656677246,200.11,11.6899995803833,24.799999237060547,17.45400047302246,32.439998626708984,80.98999786376953
2017-07-24,50.46933553446141,91.44,36.970001220703125,93.9800033569336,52.630001068115234,,7.940000057220459,,,,12.539999961853027,42.967498779296875,,50.69967684377479,9.539999961853027,9.539999961853027,,20.68,69.91,91.9800033569336,13.050000190734863,12.380000114440918,38.310001373291016,51.43,228.25999450683594,9.430000305175781,199.9,11.680000305175781,24.90999984741211,17.457000732421875,32.41999816894531,80.95999908447266
2017-07-25,51.1115971935617,91.44,37.439998626708984,94.05000305175781,52.7400016784668,,7.920000076293945,,,,12.520000457763672,43.14500045776367,,50.80564234734339,9.529999732971191,9.529999732971191,,20.65,70.35,92.25,13.020000457763672,12.369999885559082,38.630001068115234,51.48,228.9199981689453,9.430000305175781,200.47,11.640000343322754,25.219999313354492,17.496000289916992,32.41999816894531,80.37999725341797
2017-07-26,50.65579859678085,91.46,37.11000061035156,93.66999816894531,53.02000045776367,,7.929999828338623,,,,12.550000190734863,42.98749923706055,,51.07537272006345,9.539999961853027,9.539999961853027,,20.72,70.14,92.2699966430664,13.050000190734863,12.380000114440918,38.40999984741211,51.74,228.99000549316406,9.600000381469727,200.54,11.65999984741211,25.049999237060547,17.52400016784668,32.689998626708984,80.11000061035156
2017-07-27,50.53148988856789,91.48,37.0099983215332,93.86000061035156,52.91999816894531,,7.929999828338623,,,,12.539999961853027,42.83250045776367,,50.979040444092,9.529999732971191,9.529999732971191,,20.66,70.24,91.75,13.010000228881836,12.380000114440918,38.279998779296875,51.61,228.7899932861328,10.109999656677246,200.36,11.630000114440918,24.90999984741211,17.520999908447266,32.65999984741211,79.55999755859375
2017-07-28,50.4900536524969,91.46,36.9900016784668,93.26000213623047,53.060001373291016,,7.940000057220459,,,,12.550000190734863,42.790000915527344,,51.11390563045203,9.539999961853027,9.539999961853027,,20.6,70.24,91.76000213623047,13.020000457763672,12.380000114440918,38.13999938964844,51.64,228.49000549316406,10.289999961853027,200.1,11.640000343322754,24.90999984741211,17.47800064086914,32.63999938964844,79.95999908447266
2017-07-31,50.32430870821295,91.46,36.869998931884766,92.86000061035156,53.290000915527344,,7.940000057220459,,,,12.5600004196167,42.74250030517578,,51.33546986518637,9.529999732971191,9.529999732971191,,20.54,70.48,91.9800033569336,13.010000228881836,12.369999885559082,38.130001068115234,51.72,228.32000732421875,10.260000228881836,199.95,11.640000343322754,25.09000015258789,17.469999313354492,32.59000015258789,79.88999938964844
2017-08-01,50.40718118035493,91.42,36.91999816894531,93.02999877929688,53.599998474121094,,7.949999809265137,,,,12.569999694824219,42.869998931884766,,51.63409992069786,9.550000190734863,9.550000190734863,,20.58,70.63,92.26000213623047,13.039999961853027,12.380000114440918,38.02000045776367,52.03,228.8800048828125,10.09000015258789,200.44,11.670000076293945,25.270000457763672,17.520000457763672,32.72999954223633,79.70999908447266
2017-08-02,49.93066446553859,91.44,36.56999969482422,92.83000183105469,53.709999084472656,,7.949999809265137,,,,12.569999694824219,42.727500915527344,,51.74006542426646,9.550000190734863,9.550000190734863,,20.62,70.55,92.30000305175781,13.029999732971191,12.390000343322754,37.900001525878906,52.07,229.02999877929688,10.279999732971191,200.57,11.65999984741211,25.309999465942383,17.566999435424805,32.56999969482422,79.52999877929688
2017-08-03,49.61989269500619,91.44,36.349998474121094,92.80999755859375,53.599998474121094,,7.96999979019165,,,,12.579999923706055,42.6775016784668,,51.63409992069786,9.550000190734863,9.550000190734863,,20.56,70.63,92.19000244140625,13.050000190734863,12.390000343322754,37.7599983215332,51.98,228.5800018310547,10.4399995803833,200.18,11.6899995803833,25.219999313354492,17.547000885009766,32.4900016784668,79.66000366210938
2017-08-04,49.97210070160958,91.44,36.599998474121094,93.54000091552734,53.65999984741211,,7.949999809265137,,,,12.5600004196167,42.72999954223633,,51.69189928628073,9.539999961853027,9.539999961853027,,20.57,70.82,92.62999725341797,13.029999732971191,12.390000343322754,38.0099983215332,52.07,229.00999450683594,10.029999732971191,200.55,11.670000076293945,25.389999389648438,17.590999603271484,32.59000015258789,79.4800033569336
2017-08-07,49.84779199339661,91.44,36.52000045776367,93.43000030517578,53.689998626708984,,7.949999809265137,,,,12.569999694824219,42.82500076293945,,51.72079896907217,9.539999961853027,9.539999961853027,,20.67,70.72,93.08999633789062,13.039999961853027,12.390000343322754,37.959999084472656,52.17,229.38999938964844,9.930000305175781,200.89,11.670000076293945,25.350000381469727,17.621000289916992,32.56999969482422,79.6500015258789
2017-08-08,49.74420140321915,91.44,36.439998626708984,93.63999938964844,53.45000076293945,,7.949999809265137,,,,12.5600004196167,42.61750030517578,,51.48960150674069,9.529999732971191,9.529999732971191,,20.61,70.69,92.98999786376953,13.029999732971191,12.390000343322754,37.79999923706055,51.93,228.8699951171875,10.960000038146973,200.43,11.65999984741211,25.280000686645508,17.594999313354492,32.41999816894531,79.27999877929688
2017-08-09,49.24696657036731,91.44,36.06999969482422,93.5199966430664,53.310001373291016,,7.949999809265137,,,,12.539999961853027,42.525001525878906,,51.35473632038066,9.510000228881836,9.510000228881836,,20.6,70.7,93.05000305175781,13.039999961853027,12.380000114440918,37.65999984741211,51.76,228.80999755859375,11.109999656677246,200.38,11.670000076293945,25.280000686645508,17.586999893188477,32.459999084472656,79.37000274658203
2017-08-10,48.45967808501857,91.44,35.5,93.4000015258789,52.56999969482422,,7.960000038146973,,,,12.529999732971191,41.8849983215332,,50.63224425059477,9.5,9.5,,20.27,69.88,91.3499984741211,13.050000190734863,12.369999885559082,36.79999923706055,50.94,225.5800018310547,16.040000915527344,197.55,11.6899995803833,24.829999923706055,17.363000869750977,32.16999816894531,78.37999725341797
2017-08-11,48.41824184894759,91.46,35.470001220703125,93.06999969482422,52.459999084472656,,7.960000038146973,,,,12.550000190734863,41.967498779296875,,50.53591197462332,9.489999771118164,9.5,,20.35,69.74,91.43000030517578,13.050000190734863,12.369999885559082,36.81999969482422,50.93,225.8800048828125,15.510000228881836,197.81,11.699999809265137,24.729999542236328,17.395999908447266,31.959999084472656,78.5999984741211
2017-08-14,49.06050350804787,91.44,35.939998626708984,93.45999908447266,52.81999969482422,,7.949999809265137,,,,12.550000190734863,42.4275016784668,,50.88270816812054,9.5,9.5,,20.58,70.38,92.93000030517578,13.050000190734863,12.380000114440918,37.16999816894531,51.35,228.16000366210938,12.329999923706055,199.81,11.680000305175781,25.06999969482422,17.56599998474121,32.4900016784668,79.12999725341797
2017-08-15,48.60470491126702,91.46,35.599998474121094,93.8499984741211,52.7400016784668,,7.940000057220459,,,,12.529999732971191,42.310001373291016,,50.80564234734339,9.489999771118164,9.489999771118164,,20.59,70.44,92.94999694824219,13.029999732971191,12.380000114440918,37.15999984741211,51.27,228.10000610351562,12.039999961853027,199.76,11.65999984741211,25.09000015258789,17.591999053955078,32.43000030517578,79.12999725341797
2017-08-16,48.52183243912506,91.44,35.540000915527344,93.48999786376953,53.06999969482422,,7.949999809265137,,,,12.550000190734863,42.432498931884766,,51.12353885804917,9.5,9.5,,20.65,70.44,93.0999984741211,13.050000190734863,12.380000114440918,37.16999816894531,51.61,228.47999572753906,11.739999771118164,200.09,11.680000305175781,25.040000915527344,17.584999084472656,32.529998779296875,79.3499984741211
2017-08-17,47.52736277342138,91.46,34.810001373291016,93.62000274658203,52.349998474121094,,7.960000038146973,,,,12.539999961853027,41.939998626708984,,50.42994647105473,9.5,9.5,,20.31,69.39,91.30000305175781,13.0600004196167,12.380000114440918,36.2599983215332,51.06,224.97000122070312,15.550000190734863,197.02,11.699999809265137,24.610000610351562,17.34000015258789,32.29999923706055,78.36000061035156
2017-08-18,47.54808089145687,91.44,34.83000183105469,93.43000030517578,52.54999923706055,,7.960000038146973,,,,12.550000190734863,41.70750045776367,,50.62261102299762,9.489999771118164,9.489999771118164,,20.28,69.27,91.29000091552734,13.0600004196167,12.369999885559082,36.290000915527344,51.21,224.55999755859375,14.260000228881836,196.66,11.699999809265137,24.6200008392334,17.299999237060547,32.060001373291016,78.0
2017-08-21,47.40305406520842,91.46,34.72999954223633,93.0999984741211,52.599998474121094,,7.960000038146973,,,,12.5600004196167,41.720001220703125,,50.67077716098336,9.5,9.5,,20.3,69.35,91.19999694824219,13.069999694824219,12.380000114440918,36.189998626708984,51.28,224.82000732421875,13.1899995803833,196.88,11.710000038146973,24.549999237060547,17.320999145507812,32.38999938964844,78.3499984741211
2017-08-22,47.92100701609574,91.48,35.099998474121094,93.55000305175781,52.79999923706055,,7.949999809265137,,,,12.550000190734863,42.07500076293945,,50.86344171292625,9.489999771118164,9.5,,20.55,69.95,92.5999984741211,13.0600004196167,12.40999984741211,36.650001525878906,51.55,227.07000732421875,11.350000381469727,198.85,11.699999809265137,24.81999969482422,17.507999420166016,32.369998931884766,79.30000305175781
2017-08-23,47.87957078002476,91.48,35.08000183105469,93.1500015258789,52.77000045776367,,7.96999979019165,,,,12.569999694824219,41.967498779296875,,50.83454203013483,9.5,9.5,,20.45,69.76,92.16999816894531,13.079999923706055,12.40999984741211,36.59000015258789,51.64,226.3000030517578,12.25,198.18,11.720000267028809,24.739999771118164,17.43400001525879,32.70000076293945,78.69999694824219
2017-08-24,48.04531572430871,91.48,35.189998626708984,93.27999877929688,52.599998474121094,,7.960000038146973,,,,12.569999694824219,41.904998779296875,,50.67077716098336,9.5,9.510000228881836,,20.39,69.59,92.05999755859375,13.079999923706055,12.40999984741211,36.560001373291016,51.58,225.83999633789062,12.229999542236328,197.78,11.710000038146973,24.739999771118164,17.402000427246094,32.63999938964844,78.93000030517578
2017-08-25,48.35608749484111,91.46,35.43000030517578,92.73999786376953,52.97999954223633,,7.96999979019165,,,,12.59000015258789,42.067501068115234,,51.03683980967487,9.510000228881836,9.510000228881836,,20.4,69.86,92.0999984741211,13.09000015258789,12.430000305175781,36.650001525878906,51.93,226.24000549316406,11.279999732971191,198.13,11.720000267028809,24.809999465942383,17.415000915527344,32.79999923706055,78.94999694824219
2017-08-28,48.35608749484111,91.48,35.41999816894531,92.20999908447266,52.970001220703125,,7.96999979019165,,,,12.600000381469727,41.97249984741211,,51.02720658207772,9.520000457763672,9.520000457763672,,20.45,69.71,92.16999816894531,13.0600004196167,12.420000076293945,36.54999923706055,51.9,226.35000610351562,11.319999694824219,198.22,11.729999542236328,24.649999618530273,17.423999786376953,32.630001068115234,79.37000274658203
2017-08-29,48.39752373091209,91.48,35.45000076293945,92.3499984741211,52.720001220703125,,7.980000019073486,,,,12.600000381469727,41.97999954223633,,50.7863758921491,9.520000457763672,9.520000457763672,,20.51,69.77,92.19999694824219,13.069999694824219,12.420000076293945,36.540000915527344,51.73,226.5800018310547,11.699999809265137,198.43,11.720000267028809,24.56999969482422,17.486000061035156,32.61000061035156,79.5199966430664
2017-08-30,48.62542302930251,91.48,35.619998931884766,92.87999725341797,52.59000015258789,,7.980000019073486,,,,12.600000381469727,42.19499969482422,,50.66114393338621,9.520000457763672,9.529999732971191,,20.67,69.91,92.81999969482422,13.069999694824219,12.420000076293945,36.79999923706055,51.63,227.67999267578125,11.220000267028809,199.39,11.710000038146973,24.670000076293945,17.545000076293945,32.7599983215332,79.93000030517578
2017-08-31,49.03978539001238,91.5,35.93000030517578,92.66999816894531,53.0099983215332,,7.989999771118164,,,,12.630000114440918,42.48500061035156,,51.0657394924663,9.539999961853027,9.539999961853027,,20.81,70.16,93.33000183105469,13.09000015258789,12.430000305175781,37.04999923706055,52.05,228.99000549316406,10.59000015258789,200.54,11.729999542236328,24.700000762939453,17.645999908447266,32.91999816894531,81.29000091552734
2017-09-01,49.37127527858026,91.44,36.16999816894531,92.80999755859375,53.060001373291016,,7.980000019073486,,,,12.619999885559082,42.70750045776367,,51.11390563045203,9.539999961853027,9.539999961853027,,20.84,70.37,93.56999969482422,13.079999923706055,12.430000305175781,37.40999984741211,52.2,229.47000122070312,10.130000114440918,200.96,11.710000038146973,24.770000457763672,17.684999465942383,32.91999816894531,81.2300033569336
2017-09-05,48.62542302930251,91.4,35.619998931884766,92.30999755859375,52.65999984741211,,8.010000228881836,,,,12.640000343322754,42.25,,50.72857652656622,9.550000190734863,9.550000190734863,,20.73,69.73,92.4000015258789,13.130000114440918,12.430000305175781,36.84000015258789,51.78,227.74000549316406,12.229999542236328,199.44,11.760000228881836,24.239999771118164,17.535999298095703,32.88999938964844,80.87999725341797
2017-09-06,48.72901361947998,91.44,35.70000076293945,92.29000091552734,52.97999954223633,,8.0,,,,12.640000343322754,42.380001068115234,,51.03683980967487,9.550000190734863,9.550000190734863,,20.8,69.89,92.68000030517578,13.119999885559082,12.4399995803833,37.099998474121094,52.13,228.4600067138672,11.630000114440918,200.07,11.739999771118164,24.299999237060547,17.604000091552734,32.939998626708984,81.2699966430664
2017-09-07,48.39752373091209,91.44,35.45000076293945,91.52999877929688,53.310001373291016,,8.020000457763672,,,,12.670000076293945,42.25,,51.35473632038066,9.5600004196167,9.5600004196167,,20.88,69.76,92.16999816894531,13.149999618530273,12.4399995803833,36.959999084472656,52.51,228.4600067138672,11.550000190734863,200.07,11.770000457763672,23.8799991607666,17.58099937438965,33.189998626708984,82.16999816894531
2017-09-08,48.48039620305406,91.42,35.52000045776367,91.33000183105469,53.34000015258789,,8.010000228881836,,,,12.670000076293945,42.442501068115234,,51.38363600317209,9.550000190734863,9.550000190734863,,20.81,69.67,92.20999908447266,13.149999618530273,12.4399995803833,36.900001525878906,52.49,228.13999938964844,12.119999885559082,199.79,11.760000228881836,24.100000381469727,17.51799964904785,33.20000076293945,82.54000091552734
2017-09-11,49.16409409822534,91.42,36.02000045776367,91.86000061035156,53.7599983215332,,7.989999771118164,,,,12.649999618530273,42.970001220703125,,51.78823156225219,9.539999961853027,9.550000190734863,,21.0,70.57,93.37999725341797,13.119999885559082,12.4399995803833,37.400001525878906,52.89,230.60000610351562,10.729999542236328,201.95,11.720000267028809,24.520000457763672,17.69300079345703,33.439998626708984,83.18000030517578
2017-09-12,49.76491952125464,91.45,36.459999084472656,91.91000366210938,54.0099983215332,,7.980000019073486,,,,12.640000343322754,43.13999938964844,,52.02906225218081,9.539999961853027,9.539999961853027,,21.04,70.94,93.83000183105469,13.100000381469727,12.4399995803833,37.79999923706055,52.97,231.38999938964844,10.579999923706055,202.64,11.699999809265137,24.809999465942383,17.757999420166016,33.08000183105469,83.36000061035156
2017-09-13,50.05497317375155,91.46,36.66999816894531,92.5199966430664,53.75,,7.96999979019165,,,,12.619999885559082,43.13999938964844,,51.77859833465504,9.539999961853027,9.539999961853027,,21.05,71.08,93.94999694824219,13.100000381469727,12.4399995803833,37.970001220703125,52.72,231.57000732421875,10.5,202.79,11.6899995803833,24.850000381469727,17.795000076293945,32.939998626708984,83.05000305175781
2017-09-14,49.8892282294676,91.44,36.540000915527344,92.12000274658203,53.900001525878906,,7.980000019073486,,,,12.619999885559082,43.125,,51.92309674861222,9.539999961853027,9.550000190734863,,21.01,71.16,93.81999969482422,13.100000381469727,12.449999809265137,37.95000076293945,52.86,231.38999938964844,10.4399995803833,202.64,11.699999809265137,24.799999237060547,17.781999588012695,33.16999816894531,83.16000366210938
2017-09-15,50.2,91.44,36.77000045776367,91.87000274658203,53.849998474121094,,7.96999979019165,,,,12.630000114440918,43.255001068115234,,51.87493061062649,9.539999961853027,9.539999961853027,,21.02,71.34,94.29000091552734,13.109999656677246,12.4399995803833,38.060001373291016,52.95,231.83999633789062,10.170000076293945,203.03,11.699999809265137,24.770000457763672,17.691999435424805,33.04999923706055,82.58999633789062
2017-09-18,50.57292612463888,91.44,37.040000915527344,92.05000305175781,53.97999954223633,,7.96999979019165,,,,12.619999885559082,43.372501373291016,,52.00016256938937,9.539999961853027,9.539999961853027,,21.01,71.64,94.91999816894531,13.100000381469727,12.4399995803833,38.290000915527344,53.05,232.19000244140625,10.149999618530273,203.34,11.680000305175781,25.059999465942383,17.729000091552734,32.86000061035156,82.56999969482422
2017-09-19,50.67651671481634,91.48,37.119998931884766,91.79000091552734,54.310001373291016,,7.960000038146973,,,,12.630000114440918,43.38750076293945,,52.31805908009517,9.539999961853027,9.539999961853027,,21.01,71.77,95.13999938964844,13.09000015258789,12.430000305175781,38.400001525878906,53.23,231.32000732421875,10.180000305175781,203.56,11.680000305175781,25.25,17.78700065612793,32.529998779296875,81.91999816894531
2017-09-20,51.00800660338423,91.48,37.36000061035156,92.51000213623047,54.25,,7.960000038146973,,,,12.619999885559082,43.42499923706055,,52.2602597145123,9.529999732971191,9.529999732971191,,20.99,71.93,95.12000274658203,13.079999923706055,12.430000305175781,38.529998779296875,52.86,231.4600067138672,9.779999732971191,203.69,11.670000076293945,25.399999618530273,17.784000396728516,32.439998626708984,82.0
2017-09-21,50.92513413124225,91.48,37.310001373291016,92.26000213623047,54.25,,7.949999809265137,,,,12.609999656677246,43.372501373291016,,52.2602597145123,9.520000457763672,9.529999732971191,,20.9,71.77,94.8499984741211,13.079999923706055,12.430000305175781,38.54999923706055,52.77,230.77000427246094,9.670000076293945,203.08,11.65999984741211,25.459999084472656,17.73200035095215,32.38999938964844,81.58000183105469
2017-09-22,51.36021460998762,91.48,37.619998931884766,92.16999816894531,54.43000030517578,,7.960000038146973,,,,12.619999885559082,43.470001220703125,,52.42402458366377,9.529999732971191,9.529999732971191,,20.89,71.86,94.88999938964844,13.100000381469727,12.4399995803833,38.75,52.84,230.9199981689453,9.59000015258789,203.21,11.680000305175781,25.43000030517578,17.70800018310547,32.11000061035156,81.58000183105469
2017-09-25,51.58811390837804,91.48,37.790000915527344,92.6500015258789,54.13999938964844,,7.96999979019165,,,,12.609999656677246,43.45249938964844,,52.1542942109437,9.539999961853027,9.539999961853027,,20.76,71.88,94.0,13.119999885559082,12.4399995803833,38.720001220703125,52.44,230.39999389648438,10.210000038146973,202.76,11.699999809265137,25.399999618530273,17.617000579833984,32.22999954223633,81.33999633789062
2017-09-26,51.83673132480396,91.48,37.97999954223633,92.97000122070312,53.95000076293945,,7.96999979019165,,,,12.609999656677246,43.275001525878906,,51.97126288659795,9.539999961853027,9.539999961853027,,20.78,71.9,93.76000213623047,13.09000015258789,12.4399995803833,38.779998779296875,52.31,230.44000244140625,10.170000076293945,202.79,11.6899995803833,25.389999389648438,17.6299991607666,32.2599983215332,81.20999908447266
2017-09-27,52.76904663640115,91.48,38.65999984741211,93.36000061035156,54.18000030517578,,7.949999809265137,,,,12.579999923706055,43.42499923706055,,52.19282712133229,9.520000457763672,9.520000457763672,,20.82,71.57,94.98999786376953,13.050000190734863,12.430000305175781,39.310001373291016,52.28,231.3800048828125,9.869999885559082,203.62,11.630000114440918,25.700000762939453,17.716999053955078,31.989999771118164,81.18000030517578
2017-09-28,52.9140734626496,91.46,38.689998626708984,93.08999633789062,54.290000915527344,,7.949999809265137,,,,12.600000381469727,43.532501220703125,,52.29879262490088,9.529999732971191,9.529999732971191,,20.84,71.58,95.08999633789062,13.0600004196167,12.4399995803833,39.279998779296875,52.37,231.6999969482422,9.550000190734863,203.9,11.630000114440918,25.739999771118164,17.722000122070312,32.220001220703125,81.25
2017-09-29,52.9347915806851,91.5,38.70000076293945,93.08000183105469,54.599998474121094,,7.949999809265137,,,,12.600000381469727,43.70750045776367,,52.59742268041238,9.529999732971191,9.529999732971191,,20.94,71.79,95.68000030517578,13.0600004196167,12.4399995803833,39.43000030517578,52.71,232.57000732421875,9.510000228881836,204.66,11.630000114440918,25.860000610351562,17.79599952697754,32.2400016784668,81.7300033569336
2017-10-02,53.59777135782088,91.44,39.189998626708984,93.55999755859375,54.4900016784668,,7.940000057220459,,,,12.600000381469727,43.92499923706055,,52.49145717684378,9.529999732971191,9.539999961853027,,20.98,72.26,96.06999969482422,13.050000190734863,12.4399995803833,39.68000030517578,52.71,233.47000122070312,9.449999809265137,205.46,11.630000114440918,26.079999923706055,17.85099983215332,32.119998931884766,82.55999755859375
2017-10-03,53.70136194799835,91.44,39.27000045776367,93.56999969482422,54.630001068115234,,7.949999809265137,,,,12.600000381469727,44.025001525878906,,52.62632236320382,9.539999961853027,9.539999961853027,,21.03,72.48,96.37000274658203,13.0600004196167,12.4399995803833,39.88999938964844,52.99,233.97999572753906,9.510000228881836,205.91,11.640000343322754,26.170000076293945,17.915000915527344,32.11000061035156,82.54000091552734
2017-10-04,53.43202641353693,91.42,39.060001373291016,93.45999908447266,54.38999938964844,,7.960000038146973,,,,12.609999656677246,44.130001068115234,,52.39512490087233,9.539999961853027,9.539999961853027,,21.05,72.5,96.4000015258789,13.0600004196167,12.449999809265137,39.900001525878906,52.96,234.2899932861328,9.630000114440918,206.18,11.640000343322754,26.049999237060547,17.898000717163086,32.38999938964844,82.94000244140625
2017-10-05,53.61848947585637,91.44,39.209999084472656,93.95999908447266,54.439998626708984,,7.949999809265137,,,,12.600000381469727,44.282501220703125,,52.44329103885806,9.539999961853027,9.539999961853027,,21.21,72.81,96.98999786376953,13.050000190734863,12.4399995803833,40.06999969482422,52.94,235.64999389648438,9.1899995803833,207.38,11.630000114440918,26.31999969482422,18.02400016784668,32.4900016784668,83.0
2017-10-06,53.45274453157243,91.42,39.08000183105469,93.80000305175781,54.43000030517578,,7.940000057220459,,,,12.600000381469727,44.18000030517578,,52.43365781126091,9.539999961853027,9.539999961853027,,21.21,72.72,97.08999633789062,13.039999961853027,12.4399995803833,40.02000045776367,52.9,235.47000122070312,9.649999618530273,207.22,11.619999885559082,26.350000381469727,18.01799964904785,32.400001525878906,82.88999938964844
2017-10-09,53.26628146925299,91.42,38.939998626708984,93.73999786376953,54.439998626708984,,7.940000057220459,,,,12.609999656677246,44.022499084472656,,52.44329103885806,9.539999961853027,9.539999961853027,,21.19,72.56,96.97000122070312,13.039999961853027,12.430000305175781,39.970001220703125,52.86,235.0399932861328,10.329999923706055,206.84,11.630000114440918,26.25,18.014999389648438,32.470001220703125,82.37000274658203
2017-10-10,53.49418076764341,91.42,39.11000061035156,93.29000091552734,54.88999938964844,,7.949999809265137,,,,12.609999656677246,44.084999084472656,,52.87678628072959,9.539999961853027,9.539999961853027,,21.23,72.82,97.1500015258789,13.050000190734863,12.430000305175781,40.040000915527344,53.35,235.58999633789062,10.079999923706055,207.32,11.640000343322754,26.3700008392334,18.048999786376953,32.52000045776367,82.55999755859375
2017-10-11,53.45274453157243,91.42,39.08000183105469,92.95999908447266,54.9900016784668,,7.949999809265137,,,,12.630000114440918,44.14500045776367,,52.97311855670104,9.539999961853027,9.539999961853027,,21.32,72.84,97.27999877929688,13.0600004196167,12.430000305175781,40.04999923706055,53.5,236.02000427246094,9.850000381469727,207.7,11.640000343322754,26.31999969482422,18.091999053955078,32.70000076293945,82.72000122070312
2017-10-12,53.30771770532397,91.46,38.97999954223633,93.12000274658203,54.84000015258789,,7.960000038146973,,,,12.619999885559082,44.15999984741211,,52.82862014274387,9.539999961853027,9.539999961853027,,21.3,72.6,96.98999786376953,13.069999694824219,12.430000305175781,40.02000045776367,53.52,235.63999938964844,9.90999984741211,207.37,11.649999618530273,26.1200008392334,18.007999420166016,32.93000030517578,82.62999725341797
