Date,VOO Benchmark,A1V12 Tactical Sleeve,MWM Aggressive,MWM Balanced,MWM Conservative,MWM Growth,MWM Growth Plus,MWM Moderate,MWM Ultra Aggressive,Tactical Aggressive,Tactical Balanced,Tactical Conservative,Tactical Growth,Tactical Growth Plus,Tactical Moderate,Tactical Ultra Aggressive
2018-07-13,255991.42743657035,272327.29245775513,213850.91255146213,173101.05135915516,151884.82015997902,202357.44870483334,208063.2687868434,196020.05256078878,225963.7135364657,221153.5771080002,176749.6303570817,153829.7957878724,208542.27600473913,214796.81208469332,201730.01775257062,233519.2371337138
2018-07-16,255831.96036035175,271687.607740755,213707.98454806444,173014.11383264203,151804.64251484055,202224.49568655106,207925.38795120287,195926.63197789094,225761.235912544,220668.54984337676,176503.50542352756,153666.42135383564,208122.60290561733,214345.1392806456,201382.44391208922,232821.9262861892
2018-07-17,256928.53812613687,273297.9293120224,214349.25633424445,173350.07096478474,151981.50618641792,202763.88535400885,208514.64572546465,196459.25979133445,226524.5428803538,221539.08393533208,176946.07336383263,153897.6048584219,208852.41670207828,215143.7504839537,202089.3736610633,233844.268443235
2018-07-18,257397.15387511568,273231.7123801266,214647.94002317026,173498.37964841837,152051.83326519805,203012.182610684,208787.5921823155,196704.51056543208,226772.68084298365,221667.83496853843,177008.46877598166,153922.37962399336,208957.37314773718,215260.32666719164,202199.36396233723,233973.36188494024
2018-07-19,256420.12464146974,272327.29245775513,214017.18637069353,173176.80567915982,151898.14294785232,202487.61868167674,208211.08230237252,196174.16307548116,226054.34280695944,221187.88227138418,176758.58918543745,153807.59924222957,208561.09141006955,214823.16949576585,201779.26241133467,233525.55389254578
2018-07-20,256180.9240271418,272018.47152988083,214017.7729770026,173148.01257992437,151833.0132195338,202469.60612023965,208202.10679849942,196193.04366642536,226107.50937142194,221072.37306958402,176676.7606860058,153714.27225783948,208445.21691771108,214707.39997102684,201714.87441435785,233366.8160665895
2018-07-23,256669.31783557366,272106.6871489575,214353.7381129921,173256.35633643254,151840.37628278273,202733.73995604514,208501.33076429085,196429.0567943514,226572.75505191533,221092.92560636537,176635.36761768066,153642.40849893104,208443.5118860973,214716.50224434907,201714.6608386579,233364.2137711143
2018-07-24,257875.53784542988,273717.0749813308,215233.977604756,173693.54776246997,152077.79488513235,203476.5517329984,209311.40615996227,197113.24889719998,227694.46519649873,221909.35487681912,177045.86238989842,153864.26190358156,209130.57707131782,215466.81479154804,202360.94949794028,234191.49245333576
2018-07-25,260238.27384138588,276893.69866246847,216843.99091363925,174419.52473997846,152464.97511130446,204831.65405573533,210791.24201630522,198259.13724205285,229511.08713580362,223879.66957197335,177934.23169002892,154333.3618681481,210783.32924564497,217274.7843783448,203774.78069290274,236408.79653290627
2018-07-26,259470.5882911308,273518.51253378467,216224.86224231555,174115.30022362559,152305.41642640447,204311.80402474714,210222.83097731404,197775.00906705708,228600.83595946906,222462.27666552714,177239.17836586232,153971.64423176952,209597.12538000554,215975.62826416554,202660.39099790514,234968.2636265459
