Date,Model,Asset,Internal_Asset,Price_Basis,Shares,Price,Position_Value,Dividend_Per_Share,Dividend_Income,Year,Month
2021-03-31,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,38.29716454142381,3882.2197244515455,0.17079661207184038,17.313813808267543,2021,2021-03
2021-03-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.770855903625488,5023.332096993063,0.04,22.90919906649766,2021,2021-03
2021-04-28,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.24950011371364,2639.457541008948,0.12315223573993596,6.468822507294447,2021,2021-04
2021-04-30,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,6.973609924316406,3109.330051373025,0.012,5.350451347496876,2021,2021-04
2021-04-30,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.191591262817383,4201.5492863652835,0.03,12.367693654554389,2021,2021-04
2021-04-30,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,38.6684711908016,3919.8594300353693,0.17079661207184038,17.313813808267543,2021,2021-04
2021-04-30,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.86618709564209,5077.9311283719335,0.04,22.90919906649766,2021,2021-04
2021-05-26,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.4640464522757,2650.72702528107,0.10775820627244397,5.660219693882641,2021,2021-05
2021-05-28,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.000381946563721,3121.2669182487216,0.012,5.350451347496876,2021,2021-05
2021-05-28,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.237818717956543,4220.606853151643,0.028,11.543180744250764,2021,2021-05
2021-05-28,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,38.879231358423745,3941.2243871978353,0.17079661207184038,17.313813808267543,2021,2021-05
2021-05-28,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.917768478393555,5107.473332511397,0.04,22.90919906649766,2021,2021-05
2021-06-10,MWM Growth Plus,IMCB,IMCB,Adjusted Close,119.55482767443499,61.96535110473633,7408.256873112611,0.164,19.606991738607338,2021,2021-06
2021-06-21,MWM Growth Plus,FBTC,FBTC,Adjusted Close,94.41727191677707,70.75647071822146,6680.632935673791,0.5168702595377411,48.80147984047004,2021,2021-06
2021-06-21,MWM Growth Plus,VEU,VEU,Adjusted Close,321.2598559975674,54.64,17553.63853170708,0.507,162.87874699076667,2021,2021-06
2021-06-21,MWM Growth Plus,XLF,XLF,Adjusted Close,86.99774576550062,32.92850875854492,2864.706033412952,0.139,12.092686661404588,2021,2021-06
2021-06-21,MWM Growth Plus,XLG,XLG,Adjusted Close,1143.5477861736827,30.471277236938477,34845.36162618553,0.0939,107.3791371217088,2021,2021-06
2021-06-21,MWM Growth Plus,XLV,XLV,Adjusted Close,34.82038058625015,115.0315170288086,4005.4412023568307,0.481,16.748603061986323,2021,2021-06
2021-06-22,MWM Growth Plus,AVUV,AVUV,Adjusted Close,141.49018803502332,69.64,9853.376694759025,0.177,25.043763282199127,2021,2021-06
2021-06-28,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.76359524858498,2666.4614371166,0.10775820627244397,5.660219693882641,2021,2021-06
2021-06-29,MWM Growth Plus,VOO,VOO,Adjusted Close,109.64343302420977,366.27,40159.10021377731,1.333,146.15469622127162,2021,2021-06
2021-06-30,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.0682244300842285,3151.5159105295415,0.011,4.904580401872136,2021,2021-06
2021-06-30,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.348017692565918,4266.037091785469,0.028,11.543180744250764,2021,2021-06
2021-06-30,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,38.92837818850636,3946.206447760951,0.17079661207184038,17.313813808267543,2021,2021-06
2021-06-30,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.947371482849121,5124.427860562371,0.04,22.90919906649766,2021,2021-06
2021-07-28,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,51.312689975216344,2695.303758207469,0.1026268631166133,5.390685422745372,2021,2021-07
2021-07-30,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.152929782867432,3189.2835662744656,0.011,4.904580401872136,2021,2021-07
2021-07-30,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.411247253417969,4292.103886403141,0.029,11.955437199402578,2021,2021-07
2021-07-30,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,38.97768070806939,3951.204290713678,0.17079661207184038,17.313813808267543,2021,2021-07
2021-07-30,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.977046012878418,5141.42335345352,0.04,22.90919906649766,2021,2021-07
2021-08-27,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,51.23254535263892,2691.0939983500657,0.10775820627244397,5.660219693882641,2021,2021-08
2021-08-31,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.1453728675842285,3185.9141573111374,0.011,4.904580401872136,2021,2021-08
2021-08-31,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.473814010620117,4317.8974359376425,0.028,11.543180744250764,2021,2021-08
2021-08-31,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,39.0680061295808,3960.360663965063,0.17079661207184038,17.313813808267543,2021,2021-08
2021-08-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.99942398071289,5154.23988644911,0.04,22.90919906649766,2021,2021-08
2021-09-20,MWM Growth Plus,FBTC,FBTC,Adjusted Close,94.41727191677707,73.29124430099006,6919.959342285516,0.47334434294508926,44.69188153811467,2021,2021-09
2021-09-20,MWM Growth Plus,VEU,VEU,Adjusted Close,321.2598559975674,53.01,17029.984966431046,0.367,117.90236715110723,2021,2021-09
2021-09-20,MWM Growth Plus,XLF,XLF,Adjusted Close,86.99774576550062,33.66048049926758,2928.3859248198723,0.162,14.093634814011102,2021,2021-09
2021-09-20,MWM Growth Plus,XLV,XLV,Adjusted Close,34.82038058625015,121.36876678466797,4226.106650725975,0.467,16.26111773377882,2021,2021-09
2021-09-21,MWM Growth Plus,AVUV,AVUV,Adjusted Close,141.49018803502332,66.88,9462.86377578236,0.102,14.431999179572378,2021,2021-09
2021-09-24,MWM Growth Plus,IMCB,IMCB,Adjusted Close,119.55482767443499,63.687339782714844,7614.128932765661,0.237,28.334494158841093,2021,2021-09
2021-09-28,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.766140058857815,2666.595108469546,0.1026268631166133,5.390685422745372,2021,2021-09
2021-09-29,MWM Growth Plus,VOO,VOO,Adjusted Close,109.64343302420977,373.36,40936.47215391896,1.308,143.41361039566638,2021,2021-09
2021-09-30,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.078977584838867,3156.3104298084413,0.011,4.904580401872136,2021,2021-09
2021-09-30,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.407176971435547,4290.425886381599,0.027,11.130924289098951,2021,2021-09
2021-09-30,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,39.06838642027889,3960.3992143921464,0.16012182381735035,16.23170044525082,2021,2021-09
2021-09-30,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.999523162841797,5154.296691027484,0.04,22.90919906649766,2021,2021-09
2021-10-27,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.88957060038347,2673.0785495561927,0.09749551996078264,5.121151151608103,2021,2021-10
2021-10-29,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.089104175567627,3160.8255823926283,0.012,5.350451347496876,2021,2021-10
2021-10-29,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.428936958312988,4299.3965814358435,0.027,11.130924289098951,2021,2021-10
2021-10-29,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.96214771270752,5132.89065034433,0.04,22.90919906649766,2021,2021-10
2021-11-26,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.84327630041061,2670.6468469742254,0.09749551996078264,5.121151151608103,2021,2021-11
2021-11-30,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.1076979637146,3169.1160122964648,0.012,5.350451347496876,2021,2021-11
2021-11-30,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.386215209960938,4281.784264902339,0.027,11.130924289098951,2021,2021-11
2021-11-30,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,8.917228698730469,5107.1641845175545,0.04,22.90919906649766,2021,2021-11
2021-12-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,38.66552734375,3919.5610094805756,0.133,13.4823355602101,2021,2021-12
2021-12-03,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.136412620544434,3181.919043490473,0.004,1.7834837824989587,2021,2021-12
2021-12-13,MWM Growth Plus,IMCB,IMCB,Adjusted Close,119.55482767443499,64.70096588134766,7735.312826314017,0.241,28.81271346953883,2021,2021-12
2021-12-13,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.920803679785216,2674.7191307912162,0.4515581977130985,23.719015860079637,2021,2021-12
2021-12-16,MWM Growth Plus,AVUV,AVUV,Adjusted Close,141.49018803502332,71.54,10122.20805202557,0.483,68.33976082091627,2021,2021-12
2021-12-17,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.437994003295898,4303.130406694649,0.204,84.10031685096985,2021,2021-12
2021-12-20,MWM Growth Plus,FBTC,FBTC,Adjusted Close,94.41727191677707,78.75952995060634,7436.259955383946,0.7707714396615437,72.7741366042097,2021,2021-12
2021-12-20,MWM Growth Plus,VEU,VEU,Adjusted Close,321.2598559975674,52.09,16734.425898913287,0.845,271.4645783179445,2021,2021-12
2021-12-20,MWM Growth Plus,XLF,XLF,Adjusted Close,86.99774576550062,34.84888458251953,3031.7744011213085,0.184,16.007585220852114,2021,2021-12
2021-12-20,MWM Growth Plus,XLG,XLG,Adjusted Close,1143.5477861736827,34.0710334777832,38961.85490616841,0.0813,92.9704350159204,2021,2021-12
2021-12-20,MWM Growth Plus,XLV,XLV,Adjusted Close,34.82038058625015,126.86097717285156,4417.347506702285,0.528,18.385160949540083,2021,2021-12
2021-12-21,MWM Growth Plus,VOO,VOO,Adjusted Close,109.64343302420977,399.33,43783.912109557685,1.533,168.08338282611356,2021,2021-12
2021-12-22,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.43883228302002,4303.47599292214,0.021,8.657385558188073,2021,2021-12
2021-12-29,MWM Growth Plus,JBND,JBND,Adjusted Close,52.527040767289364,50.658895862748764,2660.961888208471,0.09749551996078264,5.121151151608103,2021,2021-12
2021-12-30,MWM Growth Plus,JPIE,JPIE,Adjusted Close,101.37094406173007,39.08171844482422,3961.75069430656,0.182,18.44951181923487,2021,2021-12
2021-12-31,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,445.87094562473965,7.088291645050049,3160.4632986424067,0.013,5.796322293121615,2021,2021-12
2021-12-31,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,412.256455151813,10.470141410827637,4316.383382966003,0.028,11.543180744250764,2021,2021-12
2021-12-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,572.7299766624415,9.015152931213379,5163.248327902179,0.04,22.90919906649766,2021,2021-12
2022-01-27,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,49.87708861871962,3281.2256717698883,0.09236417680495196,6.0762910682512326,2022,2022-01
2022-01-31,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.955506801605225,3870.3316554658636,0.013,7.233737663723433,2022,2022-01
2022-01-31,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,10.269877433776855,5044.426449323008,0.027,13.262038910393539,2022,2022-01
2022-01-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.924702644348145,6168.393153778797,0.04,27.646380611616816,2022,2022-01
2022-02-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,38.66815948486328,4675.030235252803,0.133,16.07987112838974,2022,2022-02
2022-02-11,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,10.140974044799805,4981.110828571332,0.014,6.876612768352206,2022,2022-02
2022-02-24,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,48.956123229637996,3220.6388299723103,0.08210149049329064,5.401147616223319,2022,2022-02
2022-02-28,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.8725738525390625,3824.1843326025137,0.012,6.677296304975477,2022,2022-02
2022-02-28,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,10.119535446166992,4970.580475636048,0.024,11.788479031460923,2022,2022-02
2022-02-28,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.704730987548828,6016.35765008775,0.04,27.646380611616816,2022,2022-02
2022-03-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,38.195343017578125,4617.866115994715,0.109,13.178240248078808,2022,2022-03
2022-03-21,MWM Growth Plus,FBTC,FBTC,Adjusted Close,80.02988025533035,75.06536775991736,6007.472393148522,0.4878529818093066,39.04281571640466,2022,2022-03
2022-03-21,MWM Growth Plus,VEU,VEU,Adjusted Close,367.4263714979265,50.37,18507.266332350555,0.106,38.94719537878021,2022,2022-03
2022-03-21,MWM Growth Plus,XLF,XLF,Adjusted Close,79.92429911033976,36.05356216430664,2881.5556864132723,0.152,12.148493464771644,2022,2022-03
2022-03-21,MWM Growth Plus,XLG,XLG,Adjusted Close,1085.524688045814,32.94792938232422,35765.790764503006,0.0927,100.62813858184695,2022,2022-03
2022-03-21,MWM Growth Plus,XLV,XLV,Adjusted Close,34.212431910046334,127.16351318359375,4350.573036235981,0.426,14.574495993679738,2022,2022-03
2022-03-22,MWM Growth Plus,AVUV,AVUV,Adjusted Close,123.22936264927287,75.98,9362.966974091752,0.227,27.973065321384944,2022,2022-03
2022-03-24,MWM Growth Plus,IMCB,IMCB,Adjusted Close,120.55942507836492,62.88798522949219,7581.739343604283,0.216,26.040835816926823,2022,2022-03
2022-03-24,MWM Growth Plus,VOO,VOO,Adjusted Close,105.42411769653143,389.69,41082.72442516133,1.374,144.85273771503418,2022,2022-03
2022-03-29,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,47.8747237295416,3149.4976326927303,0.09749551996078264,6.413862794265191,2022,2022-03
2022-03-31,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.689342021942139,3722.2265638192857,0.014,7.79017902247139,2022,2022-03
2022-03-31,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,9.97789192199707,4901.007070860242,0.029,14.244412163015284,2022,2022-03
2022-03-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.636417388916016,5969.142056368951,0.04,27.646380611616816,2022,2022-03
2022-04-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,37.570194244384766,4542.28482494945,0.141,17.047081421826714,2022,2022-04
2022-04-27,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,46.72177015236186,3073.649162371605,0.1180208925841053,7.764149698321021,2022,2022-04
2022-04-29,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.429208755493164,3577.4776555808744,0.014,7.79017902247139,2022,2022-04
2022-04-29,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,9.644676208496094,4737.335968711926,0.029,14.244412163015284,2022,2022-04
2022-04-29,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.407561302185059,5810.965994392721,0.04,27.646380611616816,2022,2022-04
2022-05-02,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,37.31056594848633,4510.895429916892,0.143,17.28888399518596,2022,2022-05
2022-05-26,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,46.81270728150436,3079.631573352735,0.10775820627244397,7.089006246293106,2022,2022-05
2022-05-31,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.4504523277282715,3589.2984577800376,0.015,8.346620381219346,2022,2022-05
2022-05-31,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,9.637158393859863,4733.643318703526,0.031,15.226785415637027,2022,2022-05
2022-05-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.461221694946289,5848.053885443866,0.04,27.646380611616816,2022,2022-05
2022-06-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,37.2553596496582,4504.220917355751,0.135,16.321673701748985,2022,2022-06
2022-06-09,MWM Growth Plus,IMCB,IMCB,Adjusted Close,120.55942507836492,57.24136734008789,6900.986337220491,0.187,22.54461248965424,2022,2022-06
2022-06-21,MWM Growth Plus,AVUV,AVUV,Adjusted Close,123.22936264927287,65.35,8053.038849129982,0.297,36.59912070683404,2022,2022-06
2022-06-21,MWM Growth Plus,FBTC,FBTC,Adjusted Close,80.02988025533035,63.95950661800535,5118.671655828977,0.5658369157044745,45.28386060787455,2022,2022-06
2022-06-21,MWM Growth Plus,VEU,VEU,Adjusted Close,367.4263714979265,44.47,16339.45074051279,0.578,212.37244272580148,2022,2022-06
2022-06-21,MWM Growth Plus,XLF,XLF,Adjusted Close,79.92429911033976,29.306659698486328,2342.314235666761,0.164,13.107585054095722,2022,2022-06
2022-06-21,MWM Growth Plus,XLG,XLG,Adjusted Close,1085.524688045814,27.55899429321289,29915.96868299629,0.0937,101.71366326989278,2022,2022-06
2022-06-21,MWM Growth Plus,XLV,XLV,Adjusted Close,34.212431910046334,114.73005676269531,3925.1942550294643,0.504,17.243065682663353,2022,2022-06
2022-06-28,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,45.56437402214416,2997.5084332302467,0.11288954942827463,7.426577972307063,2022,2022-06
2022-06-29,MWM Growth Plus,VOO,VOO,Adjusted Close,105.42411769653143,330.44,34836.34545164184,1.432,150.96733654143299,2022,2022-06
2022-06-30,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.326796531677246,3520.491258608345,0.015,8.346620381219346,2022,2022-06
2022-06-30,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,9.245590209960938,4541.310263483538,0.031,15.226785415637027,2022,2022-06
2022-06-30,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.189326286315918,5660.130786605208,0.046,31.793337703359335,2022,2022-06
2022-07-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,36.31523895263672,4390.559115451711,0.187,22.60854060908933,2022,2022-07
2022-07-27,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,46.53314031614197,3061.239916399013,0.1180208925841053,7.764149698321021,2022,2022-07
2022-07-29,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.47817850112915,3604.726447380104,0.017,9.45950309871526,2022,2022-07
2022-07-29,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,9.584136962890625,4707.599900903571,0.034,16.700345294569644,2022,2022-07
2022-07-29,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.448918342590332,5839.5503063930755,0.046,31.793337703359335,2022,2022-07
2022-08-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,37.348899841308594,4515.530046882543,0.18,21.762231602331976,2022,2022-08
2022-08-29,MWM Growth Plus,JBND,JBND,Adjusted Close,65.78623096574236,45.90585182718029,3019.972970982029,0.13341492205159727,8.776864876362891,2022,2022-08
2022-08-31,MWM Growth Plus,FIKQX,FIKQX,Adjusted Close,556.4413587479564,6.322198867797852,3517.9329282722283,0.018,10.015944457463215,2022,2022-08
2022-08-31,MWM Growth Plus,FIWDX,FIWDX,Adjusted Close,491.1866263108718,9.411087989807129,4622.600559628128,0.034,16.700345294569644,2022,2022-08
2022-08-31,MWM Growth Plus,PIMIX,PIMIX,Adjusted Close,691.1595152904204,8.352819442749023,5773.130637358814,0.046,31.793337703359335,2022,2022-08
2022-09-01,MWM Growth Plus,JPIE,JPIE,Adjusted Close,120.90128667962209,36.54179382324219,4417.949890811447,0.185,22.366738035730087,2022,2022-09
2022-09-19,MWM Growth Plus,FBTC,FBTC,Adjusted Close,80.02988025533035,65.22818962907871,5220.204205287151,0.6601430683218869,52.83117070918697,2022,2022-09
2022-09-19,MWM Growth Plus,VEU,VEU,Adjusted Close,367.4263714979265,42.98,15791.98544698088,0.261,95.89828296095881,2022,2022-09
2022-09-19,MWM Growth Plus,XLF,XLF,Adjusted Close,79.92429911033976,31.225841522216797,2495.7034977937224,0.173,13.826903746088778,2022,2022-09
2022-09-19,MWM Growth Plus,XLG,XLG,Adjusted Close,1085.524688045814,28.229198455810547,30643.491847527115,0.0871,94.54920032879039,2022,2022-09
2022-09-19,MWM Growth Plus,XLV,XLV,Adjusted Close,34.212431910046334,118.62608337402344,4058.4868001892564,0.506,17.311490546483444,2022,2022-09
