Date,VOO Benchmark,A1V12 Tactical Sleeve,Tactical + SMH Overlay,Overlay_Active
2018-03-19,247929.93630573247,287545.68649143534,291193.017335022,True
2018-03-20,248373.52138307557,288848.56681083475,292699.9929115196,True
2018-03-21,247793.44858962693,287806.2625553152,292127.87541009265,True
2018-03-22,241640.127388535,279988.98063891917,284211.1355118372,True
2018-03-23,236487.71610555047,274126.0192016221,277306.4290879396,True
2018-03-26,243005.00454959052,281682.72505413834,285929.77431955363,True
2018-03-27,238785.25932666063,274777.45936132176,278090.74990386714,True
2018-03-28,238125.5686988171,273214.0029780425,275178.8112118011,True
2018-03-29,241549.13557779804,277904.37212788017,280161.5954306432,True
2018-04-02,235964.51319381257,270999.1064350637,272253.20380415505,True
2018-04-03,238955.86897179254,274256.30723356205,276020.65221403283,True
2018-04-04,241708.3712465878,277513.5080320604,279325.721988547,False
2018-04-05,243459.9636032757,279728.4045750393,285591.4231528153,False
2018-04-06,238102.8207461328,273344.2910099825,279073.50059366866,False
2018-04-09,239069.6087352138,274386.59526550194,280137.6512155701,False
2018-04-10,243016.37852593267,279337.5404792195,285192.3666696023,False
2018-04-11,241719.74522292995,278295.2362237,284128.2160477007,False
2018-04-12,243744.31301182896,280249.55670279905,286123.49846376607,False
2018-04-13,243073.24840764332,279728.4045750393,285591.4231528153,False
2018-04-16,245052.32029117382,281682.72505413834,287586.70556888066,False
2018-04-17,247679.70882620563,286242.806172036,292242.3645396997,False
2018-04-18,247816.19654231117,286633.6702678558,292641.4210229128,False
2018-04-19,246462.69335759777,283897.62159711716,289848.0256404213,False
2018-04-20,244472.24749772518,280510.13276667893,286389.53611924144,False
2018-04-23,244358.50773430392,279858.6926069792,285724.441980553,False
2018-04-24,241025.93266606002,274126.0192016221,279871.61356009473,False
2018-04-25,241640.127388535,319946.58625231,326652.56515331974,False
2018-04-26,244131.02820746132,321572.01138731843,328312.0586832693,False
2018-04-27,244392.6296633303,322253.6412826446,329007.9753248612,False
2018-04-30,242390.80982711556,318426.02725504397,325100.1357220764,False
2018-05-01,242914.01273885346,317901.6965663316,324564.8152285443,False
2018-05-02,241253.41219290264,271034.41975334525,276715.215168615,False
2018-05-03,240684.7133757962,271034.41975334525,276715.215168615,False
2018-05-04,243880.80072793446,275322.539935576,281093.2129888723,False
2018-05-07,244642.85714285713,276835.9941175397,282638.3886901396,True
2018-05-08,244631.483166515,276709.8729357094,278837.8427097025,True
2018-05-09,246997.27024567788,279736.781299637,282153.1368067921,True
2018-05-10,249317.56141947224,282259.20493624324,285322.43421103084,True
2018-05-11,249931.75614194723,282511.44729990384,284859.136877656,True
2018-05-14,250204.73157415827,282637.5684817342,286395.30177789484,True
2018-05-15,248487.2611464968,279862.9024814673,283466.84361678245,True
2018-05-16,249545.0409463148,281250.23548160074,285642.1712872973,True
2018-05-17,249340.3093721565,280997.99311794015,284905.7360390512,True
2018-05-18,248714.74067333937,280619.6295724492,283618.3371841714,True
2018-05-21,250545.9508644222,282511.44729990384,286162.14566997706,True
2018-05-22,249829.39035486805,281250.23548160074,285864.62937754585,True
2018-05-23,250602.82074613287,283142.05320905545,287312.0140326699,True
2018-05-24,250125.11373976342,283015.93202722515,287468.1628367111,True
2018-05-25,249499.54504094634,282763.68966356455,288138.0321156297,True
2018-05-29,246610.55505004548,280493.50839061884,285824.36485528114,True
2018-05-30,249863.51228389444,283520.4167545464,288504.0569710345,True
2018-05-31,248248.4076433121,282637.5684817342,287158.04498125135,True
2018-06-01,250864.42220200182,285916.7192093224,291360.74151164055,True
2018-06-04,251967.69790718835,288186.9004822681,293579.0723796174,True
2018-06-05,252320.29117379437,288817.50639141956,294522.3492726229,True
2018-06-06,254333.48498635128,291213.8088461956,296799.0300843353,True
2018-06-07,254219.74522292992,289952.5970278924,295190.5521651589,True
2018-06-08,255015.92356687898,290583.20293704397,295045.33853776345,True
2018-06-11,255345.76888080075,291339.9300280259,295490.8071327875,True
2018-06-12,255777.97998180162,292348.8994826684,296474.0853568899,True
2018-06-13,254754.32211101,291213.8088461956,295480.12863926165,True
2018-06-14,255493.63057324837,293610.11130097153,297327.7729071338,True
2018-06-15,255277.52502274796,293357.86893731094,297290.5037431863,True
2018-06-18,254663.33030027294,293105.6265736503,296053.52152176143,True
2018-06-19,253696.542311192,291339.9300280259,293758.74227248266,True
2018-06-20,254151.50136487713,292601.14184632903,295192.4335516203,True
2018-06-21,252570.5186533212,290457.0817552137,292587.51692273834,True
2018-06-22,253014.1037306642,290457.0817552137,292269.7159320702,True
2018-06-25,249522.29299363057,284907.74975467985,285244.83931763395,True
2018-06-26,250068.24385805277,286295.0827548133,286991.1369523563,True
2018-06-27,247986.80618744312,283268.1743908858,282809.79090097087,True
2018-06-28,249499.54504094634,285790.59802749206,285422.92355544463,False
2018-06-29,250136.48771610556,286168.961572983,290022.627202601,False
2018-07-02,250420.83712465875,287430.1733912861,291300.82300340576,False
2018-07-03,249408.55323020928,285033.8709365102,288872.25098187674,False
2018-07-05,251546.86078252958,287934.65811860736,291812.1013237277,False
2018-07-06,253639.67242948135,291213.8088461956,295135.41040582006,False
2018-07-09,255891.71974522294,293862.3536646322,297819.6215875101,False
2018-07-10,256778.889899909,294619.08075561404,298586.5390679929,False
2018-07-11,255027.29754322112,292979.50539182,296924.88452694676,False
2018-07-12,257211.1010009099,296384.77730123844,300376.0131891196,False
2018-07-13,257427.20655141035,296889.2620285597,300887.2915094415,False
2018-07-16,257267.97088262058,296258.65611940814,300248.19360903907,False
2018-07-17,258371.2465878071,297898.23148320225,301909.84815008537,False
2018-07-18,258848.95359417654,297898.23148320225,301909.84815008537,False
2018-07-19,257859.4176524113,296889.2620285597,300887.2915094415,False
2018-07-20,257620.56414922653,296510.8984830688,300503.83276920003,False
2018-07-23,258109.64513193816,296637.0196648991,300631.6523492805,False
2018-07-24,259326.66060054593,298402.7162105235,302421.12647040724,False
2018-07-25,261703.82165605095,301934.1093017723,306000.0747126606,False
2018-07-26,260930.39126478613,298150.47384686285,302165.4873102463,False
2018-07-27,259235.66878980887,295375.80784659594,299353.4565484758,False
2018-07-30,257745.67788899,291844.4147553471,295774.50830622244,False
2018-07-31,259042.3111919927,293610.11130097153,297563.9824273491,False
2018-08-01,258723.83985441306,294619.08075561404,298586.5390679929,False
2018-08-02,260043.22111010007,297141.50439222035,301142.9306696024,False
2018-08-03,261305.73248407643,297898.23148320225,301909.84815008537,False
2018-08-06,262295.2684258417,299411.68566516595,303443.68311105104,False
2018-08-07,263023.20291173796,300294.53393797815,304338.4201716143,False
2018-08-08,262886.71519563237,300294.53393797815,304338.4201716143,False
2018-08-09,262556.8698817106,300042.29157431755,304082.7810114534,False
2018-08-10,260771.15559599636,298024.35266503255,302037.6677301658,False
2018-08-13,259781.61965423112,297519.8679377113,301526.3894098439,False
2018-08-14,261464.96815286623,299285.5644833357,303315.8635309705,False
2018-08-15,259531.39217470432,296510.8984830688,300503.83276920003,False
2018-08-16,261646.95177434033,298150.47384686285,302165.4873102463,False
2018-08-17,262511.37397634215,298276.59502869315,302293.3068903267,False
2018-08-20,263091.4467697907,298654.9585741841,302676.76563056814,False
2018-08-21,263671.5195632393,347086.7271148756,351760.7357265261,False
2018-08-22,263591.9017288444,346395.5311203148,351060.2318104041,False
2018-08-23,263205.186533212,345491.65943511983,350144.18822778296,False
2018-08-24,264854.41310282075,299773.1016844174,303809.96610289003,False
2018-08-27,266856.2329390355,302275.38133119885,306345.94244765537,False
2018-08-28,267004.09463148314,302400.49531353795,306472.7412648937,False
2018-08-29,268471.3375796178,305403.2308896757,309515.91287861206,False
2018-08-30,267379.4358507734,304527.43301330216,308628.3211579442,False
2018-08-31,267390.80982711556,304902.7749603194,309008.71760965895,False
2018-09-04,267015.4686078253,304277.205048624,308374.72352346766,False
2018-09-05,266264.78616924473,301649.8114195035,305711.948361464,False
2018-09-06,265479.98180163786,300023.32964909554,304063.5637373665,False
2018-09-07,264843.0391264786,299522.87371973926,303556.3684684135,False
2018-09-10,265343.49408553226,299898.21566675644,303936.7649201283,False
2018-09-11,266344.40400363965,301774.92540184257,305838.7471787023,False
2018-09-12,266378.52593266603,301649.8114195035,305711.948361464,False
2018-09-13,267891.2647861692,303776.74911926774,307867.5282545146,False
2018-09-14,268027.7525022748,303276.2931899114,307360.33298556146,False
2018-09-17,266515.0136487716,300023.32964909554,304063.5637373665,False
2018-09-18,267970.88262056414,302150.26734885975,306219.14363041706,False
2018-09-19,268266.6060054595,352177.148666611,356919.7069297205,False
2018-09-20,270427.66151046404,355138.842663507,359921.2842818852,False
2018-09-21,270234.3039126479,355614.8291987224,360403.6806420544,False
2018-09-24,269335.75978161965,353499.33348665386,358259.69681907975,False
2018-09-25,268994.54049135576,351701.1621313956,356437.3105695512,False
2018-09-26,268209.7361237489,350326.08991855104,355043.72108461754,False
2018-09-27,268960.4185623294,350378.97731135273,355097.320680192,False
2018-09-28,268926.296633303,349850.10338333563,354561.3247244483,False
2018-10-01,269927.2065514104,351806.936916999,356544.5097606998,False
2018-10-02,269893.084622384,352547.360416223,357294.904098741,False
2018-10-03,270120.5641492266,353023.3469514384,357777.30045891035,False
2018-10-04,267914.0127388535,352706.02259462816,357455.7028854642,False
2018-10-05,266401.2738853503,351436.72516738705,356169.31259167934,False
2018-10-08,266333.03002729756,352706.02259462816,357455.7028854642,False
2018-10-09,265980.4367606915,351754.04952419735,356490.91016512556,False
2018-10-10,257393.08462238396,342710.30535510427,347325.37932190846,False
2018-10-11,251979.07188353047,333878.1107572181,338374.24686098896,False
2018-10-12,255379.89080982713,336734.0299685106,341268.6250220049,False
2018-10-15,253980.89171974524,335306.07036286435,339821.4359414969,False
2018-10-16,259394.90445859873,341652.55749906995,346253.38741042116,False
2018-10-17,259485.89626933573,342075.6566414838,346682.1841750161,False
2018-10-18,255834.8498635123,338955.30046618264,343519.8080361283,False
2018-10-19,255630.11828935397,339166.85003738943,343734.2064184258,False
2018-10-22,254572.33848953593,336469.59300450207,341000.627044133,False
2018-10-23,253048.2256596906,334618.5342564421,339124.6411990301,False
2018-10-24,245495.90536851683,325521.9026945473,329905.5107602387,False
2018-10-25,249897.63421292085,330387.542832305,334836.6735530806,False
2018-10-26,245473.15741583257,326103.6640153662,330495.10631155677,False
2018-10-29,244199.2720655141,326526.76315777993,330923.9030761517,False
2018-10-30,247941.3102820746,331392.4032955375,335855.0658689936,False
2018-10-31,250534.5768880801,333560.78640040784,338052.6492875428,False
2018-11-01,253139.21747042765,335358.95775566605,339875.03553707124,False
2018-11-02,251569.60873521387,334512.75947083865,339017.44200788136,False
2018-11-05,252991.35577797997,338690.8635021741,343251.81005825655,False
2018-11-06,254595.08644222023,340277.48528622545,344859.7979254875,False
2018-11-07,259974.9772520473,346306.6480656208,350970.1518209656,False
2018-11-08,259531.39217470432,345460.44978079334,350112.55829177564,False
2018-11-09,257131.483166515,343768.0532111385,348397.3712333959,False
2018-11-12,252172.42948134668,339113.9626445878,343680.60682285146,False
2018-11-13,251751.5923566879,338479.3139309672,343037.411675959,False
2018-11-14,250022.74795268424,335887.8316836832,340411.0314928149,False
2018-11-15,252616.01455868973,339166.85003738943,343734.2064184258,False
2018-11-16,253252.95723384898,341335.23314225976,345931.789836975,False
2018-11-19,249055.95996360327,339061.07525178604,343627.00722727703,False
2018-11-20,244472.24749772518,332132.8267947615,336605.4602070348,False
2018-11-21,245291.17379435853,332608.813329977,337087.8565672041,False
2018-11-23,243710.19108280257,330757.75458191696,335211.8707221012,False
2018-11-26,247531.84713375792,335358.95775566605,339875.03553707124,False
2018-11-27,248305.27752502274,337157.1291109243,341697.42178659985,False
2018-11-28,254106.0054595086,343133.404497518,347754.17608650343,False
2018-11-29,253582.8025477707,342498.7557838974,347110.9809396111,False
2018-11-30,255266.1510464058,345513.3371735951,350166.15788735,False
2018-12-03,258416.74249317558,347734.60767126706,352417.34090147354,False
2018-12-04,250398.0891719745,337844.6652173466,342394.21652906656,False
2018-12-06,249761.1464968153,336205.1560404935,340732.6290662612,False
2018-12-07,243960.4185623294,329329.79497627076,333764.6816415932,False
2018-12-10,244256.1419472247,329118.24540506385,333550.28325929574,False
2018-12-11,244324.38580527753,328853.8084410553,333282.28528142394,False
2018-12-12,245677.88898999087,329964.4436898913,334407.8767884857,False
2018-12-13,245598.271155596,330281.76804670156,334729.4743619319,False
2018-12-14,241060.0545950864,324569.9296241165,328940.71803990006,False
2018-12-17,236135.12283894452,318276.32988071255,322562.36616655014,False
2018-12-18,236044.13102820746,317271.46941748005,321543.9738506372,False
2018-12-19,232279.34485896272,313728.0140997652,317952.80094715446,False
2018-12-20,228469.0627843494,309444.1352828264,313611.23370563064,False
2018-12-21,223919.47224749776,304842.93210907734,308948.06889066054,False
2018-12-24,217754.7770700637,296433.8366536048,300425.733194336,False
2018-12-26,228764.7861692448,308968.148747611,313128.8373454613,False
2018-12-27,230891.71974522294,311929.84274450695,316130.41469762597,False
2018-12-28,230607.3703366697,311718.2931733001,315916.0163153285,False
2018-12-31,232677.4340309372,314732.8745629978,318971.1932630675,False
2019-01-02,232859.41765241124,314891.5367414029,319131.99204979057,False
2019-01-03,227297.5432211101,308809.4865692058,312968.03855873825,False
2019-01-04,234804.36760691536,317747.45595269545,322026.37021080655,False
2019-01-07,236567.3339399454,319228.3029511434,323527.1588868888,False
2019-01-08,238864.87716105548,321449.5734488154,325778.34190101235,False
2019-01-09,239968.15286624202,321555.3482344188,325885.54109216103,False
2019-01-10,240969.06278434943,322824.64566165995,327171.9313859459,False
2019-01-11,240855.3230209281,323459.2943752805,327815.1265328383,False
2019-01-14,239535.94176524112,322295.7717336428,326635.9354302022,False
2019-01-15,242333.93994540494,324993.0287665302,329369.51480449503,False
2019-01-16,242868.516833485,326262.3261937713,330655.9050982798,False
2019-01-17,244688.35304822566,328430.7092986416,332853.488516829,False
2019-01-18,247975.432211101,332979.025079589,337463.0537362247,False
2019-01-22,244676.97907188354,329329.79497627076,333764.6816415932,False
2019-01-23,245040.94631483167,330704.86718911526,335158.2711265268,False
2019-01-24,245279.79981801638,330017.331082693,334461.47638406005,False
2019-01-25,247372.61146496813,331603.9528667444,336069.4642512911,False
2019-01-28,245450.4094631483,329488.45715467585,333925.48042831634,False
2019-01-29,245154.68607825294,329964.4436898913,334407.8767884857,False
2019-01-30,249033.212010919,333031.9124723907,337516.6533317991,True
2019-01-31,251103.27570518653,334935.85861325235,321905.2403713071,True
2019-02-01,251319.381255687,291770.52690781053,292345.9216326167,True
2019-02-04,253105.09554140127,294786.5817927003,294902.76989921875,True
2019-02-05,254231.11919927207,297146.9725721792,297056.44961591065,True
2019-02-06,253924.02183803456,295966.77718243975,298365.9616705422,True
2019-02-07,251433.12101910825,292688.4566553857,294134.6007689453,True
2019-02-08,251751.5923566879,293344.12076079653,294362.6071781211,True
2019-02-11,251888.08007279344,293475.2535818787,294832.0603015612,True
2019-02-12,255141.03730664236,297540.3710354257,299647.0337899159,True
2019-02-13,255914.46769790718,298458.3007830008,300507.4338137349,True
2019-02-14,255345.76888080075,298458.3007830008,300770.1629488044,True
2019-02-15,258166.51501364872,300425.29309923324,302618.9034343719,True
2019-02-19,258610.10009099182,300687.5587413976,302699.601055449,True
2019-02-20,259201.54686078255,300949.8243835619,303699.80138315744,True
2019-02-21,258257.50682438578,299638.4961727403,302210.4318743005,True
2019-02-22,259815.7415832575,301998.8869522192,305161.0261359673,True
2019-02-25,260191.08280254778,302523.41823654785,306364.5192844254,True
2019-02-26,260009.0991810737,302654.55105763,305861.9168362043,True
2019-02-27,259872.61146496813,302916.8166997943,305110.67874498526,True
2019-02-28,259269.79071883525,302392.28541546565,304695.3448496715,True
2019-03-01,261044.13102820746,305146.07465819106,307477.97997536976,True
2019-03-04,260043.22111010007,304359.2777316981,306964.4237992864,True
2019-03-05,259736.12374886262,304228.1449106159,306442.4248488325,True
2019-03-06,258075.52320291175,302523.41823654785,303702.32641268073,True
2019-03-07,256005.45950864424,299245.09770949377,300407.9928774079,True
2019-03-08,255493.63057324837,298720.56642516516,300010.14845170715,True
2019-03-11,259212.9208371247,303834.74644736946,305515.71913743555,True
2019-03-12,260134.21292083713,305014.9418371089,306798.35058189003,True
2019-03-13,261908.55323020928,306981.93415334134,308559.51703510643,True
2019-03-14,261817.56141947224,307113.06697442353,308144.50269526825,True
2019-03-15,263091.4467697907,309080.05929065595,311963.6201996493,True
2019-03-18,264035.48680618743,309473.4577539024,311988.3337880756,True
2019-03-19,264115.10464058234,309997.9890382311,313428.2761200802,True
2019-03-20,263171.06460418564,311178.18442797055,313458.63338819117,True
2019-03-21,266185.1683348499,315505.56752368185,319729.1879496709,True
2019-03-22,261123.74886260237,308686.6608274094,312149.0758432468,True
2019-03-25,260884.89535941766,308686.6608274094,310966.8510395619,True
2019-03-26,262772.9754322111,310391.38750147755,313032.64420644316,True
2019-03-27,261544.58598726112,308686.6608274094,310467.7008730097,True
2019-03-28,262568.24385805277,310129.1218593132,311314.3480742806,True
2019-03-29,264262.96633303,312489.5126387921,314475.118605987,True
2019-04-01,267299.8180163785,316030.0988080106,319277.5649653669,True
2019-04-02,267390.80982711556,316948.0285555857,320006.62153569906,True
2019-04-03,267891.2647861692,317865.9583031608,322881.196151531,True
2019-04-04,268539.5814376706,317997.091124243,323079.17892410327,True
2019-04-05,269824.84076433117,319439.55215614673,324836.5805781911,True
2019-04-08,270063.6942675159,319832.95061939326,325316.6678740179,True
2019-04-09,268630.5732484076,318521.6224085716,323310.62353891606,True
2019-04-10,269551.8653321201,319964.0834404754,325120.5850960497,True
2019-04-11,269506.36942675157,319832.95061939326,324931.3505772919,True
2019-04-12,271326.20564149227,322062.20857778995,327894.145374442,True
2019-04-15,271144.2220200182,322062.20857778995,327176.04253197205,True
2019-04-16,271337.5796178344,321931.0757567078,329500.16092384316,True
2019-04-17,270677.88898999087,321537.67729346134,330718.9662199301,True
2019-04-18,271178.3439490446,322324.4742199543,331425.1880823923,True
2019-04-22,271451.31938125566,322980.1383253651,331810.82493459375,True
2019-04-23,273782.98453139217,326651.85731566563,335243.7049281192,True
2019-04-24,273248.4076433121,325865.0603891727,335570.85383219435,True
2019-04-25,273146.0418562329,327045.25577891216,334340.1675560996,True
2019-04-26,274397.1792538671,328225.45116865163,333923.89233260846,True
2019-04-29,274749.77252047317,328618.84963189805,333668.38027833647,True
2019-04-30,274920.3821656051,327176.3885999943,333566.0877189946,True
2019-05-01,272907.18835304823,325078.2634626797,331300.43289898493,True
2019-05-02,272372.6114649681,324160.33371510456,331604.7400571742,True
2019-05-03,274954.50409463147,328094.31834756944,335302.2210283093,True
2019-05-06,273873.9763421292,326651.85731566563,332634.0578833884,True
2019-05-07,269426.75159235665,320750.8803669684,326142.04673051555,True
2019-05-08,268903.54868061875,320488.61472480407,325246.9380568348,True
2019-05-09,268073.2484076433,319308.4193350646,323027.27220804035,True
2019-05-10,269324.3858052775,320226.34908263973,323572.4324598558,True
2019-05-13,262716.10555050045,310784.785964724,312400.56310925947,True
2019-05-14,265002.27479526843,313931.97367069597,316994.3995616965,True
2019-05-15,266571.88353048224,317472.5598399143,320378.18600987695,False
2019-05-16,269017.28844404005,320619.7475458862,326120.71079667326,False
2019-05-17,267379.4358507734,318259.35676640726,323719.8221282315,False
2019-05-20,265559.59963603277,314456.5049550246,319851.72371796425,False
2019-05-21,267811.64695177437,317341.4270188321,322786.14320161525,False
2019-05-22,267083.71246587805,316685.7629134213,322119.2296826036,False
2019-05-23,263955.8689717925,312489.5126387921,317850.9831609294,False
2019-05-24,264410.8280254777,312489.5126387921,317850.9831609294,False
2019-05-28,262033.6669699727,311178.18442797055,316517.15612290625,False
2019-05-29,260236.5787079163,308555.5280063273,313849.5020468598,False
2019-05-30,260964.51319381254,310129.1218593132,315450.0944924876,False
2019-05-31,257461.3284804368,305670.60594251973,310915.0825632087,False
2019-06-03,256699.2720655141,300294.16027815104,305446.3917073136,False
2019-06-04,262352.1383075523,307506.46543767,312782.4404164412,False
2019-06-05,264570.06369426753,355155.20709338534,361248.7049440341,False
2019-06-06,266298.9080982712,357097.1249936529,363223.9408762919,False
2019-06-07,268949.0445859873,358931.1585661279,365089.44147897983,False
2019-06-10,270211.5559599636,360279.71266353596,366461.1330986033,False
2019-06-11,270166.06005459506,314239.6545918119,319631.15279203485,False
2019-06-12,269654.2311191993,313467.56698839215,318845.8182642902,False
2019-06-13,270859.87261146493,314754.3796607583,320154.7091438646,False
2019-06-14,270450.40946314833,314110.9733245752,319500.26370407734,False
2019-06-17,270689.262966333,315783.8297986512,321201.8218475239,False
2019-06-18,273396.2693357598,319258.2240140398,324735.82722237444,False
2019-06-19,274112.8298453139,320287.6741519327,325782.93992603384,False
2019-06-20,276671.97452229296,323633.3871000847,329186.0562129269,False
2019-06-21,276342.1292083713,323118.6620311382,328662.49986109725,False
2019-06-24,275989.53594176524,322217.89316048194,327746.27624539525,False
2019-06-25,273259.7816196542,317456.6862727272,322903.3799909705,False
2019-06-26,272998.1801637853,317842.73007443704,323296.0472548427,False
2019-06-27,273953.59417652414,319129.5427468032,324604.93813441705,False
2019-06-28,275466.3330300273,320287.6741519327,325782.93992603384,False
2019-07-01,277809.37215650594,323633.3871000847,329186.0562129269,False
2019-07-02,278616.9244767971,325048.88103968743,330625.83618045866,True
2019-07-03,280755.23202911735,327751.18765165634,328726.3799839037,True
2019-07-05,280402.6387625114,327107.78131547326,327567.2528662471,True
2019-07-08,278992.2656960873,325177.562306924,325577.38711264543,True
2019-07-09,279344.85896269337,326721.7375137634,327335.128271415,True
2019-07-10,280641.4922656961,329424.0441257323,330199.58760714234,True
2019-07-11,281210.19108280254,330196.131729152,331014.3513223877,True
2019-07-12,282586.44222020014,331611.62566875474,333783.282698014,True
2019-07-15,282666.0600545951,331868.988203228,334753.048322752,True
2019-07-16,281744.76797088265,330582.17553086183,332819.4833670234,True
2019-07-17,279833.9399454049,328909.31905678584,331978.9003215136,True
2019-07-18,280857.59781619656,329424.0441257323,334106.4889075053,True
2019-07-19,279356.2329390355,327365.1438499465,332649.07824622217,True
2019-07-22,280027.2975432211,329424.0441257323,336106.9556094853,True
2019-07-23,281949.49954504095,331354.2631342815,338609.75185366365,True
2019-07-24,283257.5068243858,333284.48214283073,342719.77839639736,True
2019-07-25,281869.88171064603,331354.2631342815,339439.0152451397,True
2019-07-26,283894.44949954504,334442.61354796024,341424.23260275373,True
2019-07-29,283382.6205641492,333155.80087559414,340858.5166419546,True
2019-07-30,282688.80800727935,332126.35073770117,339663.8900018565,True
2019-07-31,279492.72065514105,327879.8689188929,333554.1532959564,True
2019-08-01,277149.6815286624,326335.6937120536,330437.1240074539,True
2019-08-02,275113.7397634213,323118.6620311382,326812.90446862957,True
2019-08-05,267004.09463148314,312309.43558326265,314944.71586258063,True
2019-08-06,270439.0354868062,317199.32373825397,319896.8006952931,False
2019-08-07,270621.01910828025,318228.7738761469,324570.26502978755,False
2019-08-08,275909.9181073703,325692.2873758705,332182.507396034,False
2019-08-09,273987.71610555047,323118.6620311382,329557.5962352594,False
2019-08-12,270768.88080072793,319000.86147956655,325357.7383780199,False
2019-08-13,274965.8780709736,324920.19977245084,331395.0340478017,False
2019-08-14,266685.62329390354,315397.7859969414,321682.86275293544,False
2019-08-15,267527.2975432211,316941.9612037807,323257.8094494002,False
2019-08-16,271439.94540491357,321317.1242898256,327720.1584227171,False
2019-08-19,274783.89444949955,325820.9686431071,332313.75295407284,False
2019-08-20,272656.9608735214,324276.79343626776,330738.806257608,False
2019-08-21,274863.51228389447,327493.8251171831,334019.94520857633,False
2019-08-22,274761.14649681526,326979.10004823667,333494.96297642146,False
2019-08-23,267709.28116469516,317842.73007443704,324176.52835567127,False
2019-08-26,270677.88898999087,322089.21189324534,328507.6317709495,False
2019-08-27,269608.7352138307,321317.1242898256,327720.1584227171,False
2019-08-28,271485.44131028204,322861.299496665,329295.1051191819,False
2019-08-29,275011.3739763421,327493.8251171831,334019.94520857633,False
2019-08-30,274909.00818926294,326721.7375137634,333232.47186034394,False
2019-09-03,273373.5213830755,324019.4309017945,330476.31514153053,False
2019-09-04,276308.00727934483,328265.9127206028,334807.4185568087,False
2019-09-05,279959.0536851683,333413.1634100674,340057.240878358,False
2019-09-06,280163.7852593266,333155.80087559414,339794.7497622806,False
2019-09-09,280232.02911737945,330839.5380653351,337432.32971758343,False
2019-09-10,280300.2729754322,329166.6815912591,335726.1374630799,False
2019-09-11,282313.4667879891,331225.5818670449,337826.06639169954,False
2019-09-12,283143.7670609645,333413.1634100674,340057.240878358,False
2019-09-13,283075.5232029117,332126.35073770117,338744.7852979707,False
2019-09-16,282142.85714285716,330968.21933257167,337563.5752756221,False
2019-09-17,282904.9135577798,332641.0758066477,339269.7675301257,False
2019-09-18,283075.5232029117,333284.48214283073,339925.9953203193,False
2019-09-19,283018.6533212011,333670.52594454057,340319.73199443554,False
2019-09-20,281505.9144676979,330710.8567980984,337301.08415954467,False
2019-09-23,281699.27206551406,330582.17553086183,337169.83860150597,False
2019-09-24,279367.6069153776,326979.10004823667,333494.96297642146,False
2019-09-25,281073.703366697,329938.76919467875,336513.6108113123,False
2019-09-26,280516.37852593267,329681.40666020557,336251.1196952348,False
2019-09-27,278946.76979071886,325949.6499103437,332444.9985121115,False
2019-09-30,280323.02092811646,328137.23145336617,334676.17299876997,False
2019-10-01,276956.32393084624,366133.4178379873,373429.5268666934,False
2019-10-02,272065.5141037307,359495.0908341441,366658.91486719414,False
2019-10-03,274226.5696087352,361869.7769168197,369080.9224117304,False
2019-10-04,278036.8516833485,366888.99977338413,374200.1656308641,False
2019-10-07,276842.58416742494,365269.8956261053,372548.7968504984,False
2019-10-08,272543.2211101001,359495.0908341441,366658.91486719414,False
2019-10-09,275079.6178343949,362301.5380227607,369521.2874198279,False
2019-10-10,276956.32393084624,364892.10465840687,372163.47746841307,False
2019-10-11,279845.31392174703,368130.3129529645,375466.21502914437,False
2019-10-14,279583.71246587805,367914.43239999405,375246.0325250956,False
2019-10-15,282290.71883530484,371368.5212475222,378768.9525898758,False
2019-10-16,281847.1337579618,371260.580971037,378658.86133785144,False
2019-10-17,282609.19017288444,372555.86428886,379979.9563621439,False
2019-10-18,281449.0445859872,371746.3122152206,379154.271971961,False
2019-10-21,283405.36851683346,374498.7892655946,381961.59889858274,False
2019-10-22,282415.8325750682,376009.9531363882,383502.8764269241,False
2019-10-23,283246.1328480437,376711.56493354234,384218.4695650825,False
2019-10-24,283712.465878071,375254.3712009914,382732.2376627534,False
2019-10-25,284895.3594176524,377089.3559012408,384603.78894716786,False
2019-10-28,286544.58598726115,378708.4600485196,386255.15772753354,False
2019-10-29,286362.6023657871,380219.6239193132,387796.4352558749,False
2019-10-30,287374.88626023656,380975.20585470996,388567.07402004546,False
2019-10-31,286442.220200182,379518.01212215895,387080.8421177164,False
2019-11-01,289171.974522293,337715.4263058328,344445.2369457717,False
2019-11-04,290320.746132848,338227.11634569016,344967.1236684169,False
2019-11-05,289945.40491355775,337459.58128590416,344184.29358444916,False
2019-11-06,290104.6405823476,382442.48219098477,390063.58944678056,False
2019-11-07,291128.2984531392,384365.6459511294,392025.07697577676,False
2019-11-08,291844.8589626933,385540.91269344,393223.7637990522,False
2019-11-11,291276.1601455869,384151.9610888911,391807.13391699945,False
2019-11-12,291856.2329390355,384151.9610888911,391807.13391699945,False
2019-11-13,291981.3466787989,383884.8550110932,391534.7050935277,False
2019-11-14,292368.0618744313,383564.3277177358,391207.7905053616,False
2019-11-15,294551.86533212016,386769.60065131023,394476.9363870221,False
2019-11-18,294733.84895359416,341429.59931575065,348233.4239896771,False
2019-11-19,294585.9872611465,341935.9835935642,348749.89921991766,False
2019-11-20,293550.9554140127,340543.426829577,347329.5923367562,False
2019-11-21,293095.9963603276,339404.06220449664,346167.52306871506,False
