Model,Month,Dividend_Income,Cumulative_Income
Tactical Aggressive,2014-05,33.025620476093295,10116.844535562584
Tactical Aggressive,2014-06,767.9730999442631,10884.817635506848
Tactical Aggressive,2014-07,34.47696275255354,10919.294598259401
Tactical Aggressive,2014-08,32.813185269599046,10952.107783529
Tactical Aggressive,2014-09,411.5357135850761,11363.643497114077
Tactical Aggressive,2014-10,33.83965713307079,11397.483154247147
Tactical Aggressive,2014-11,33.62722192657654,11431.110376173723
Tactical Aggressive,2014-12,776.5650070974857,12207.67538327121
Tactical Aggressive,2015-01,50.29857707823098,12257.97396034944
Tactical Aggressive,2015-02,48.213092943418175,12306.187053292859
Tactical Aggressive,2015-03,326.42689246691975,12632.613945759778
Tactical Aggressive,2015-04,48.60926675965656,12681.223212519435
Tactical Aggressive,2015-05,48.807353667775764,12730.03056618721
Tactical Aggressive,2015-06,783.3557667195369,13513.386332906748
Tactical Aggressive,2015-07,48.807353667775764,13562.193686574523
Tactical Aggressive,2015-08,49.005440575894966,13611.199127150418
Tactical Aggressive,2015-09,445.8846118936133,14057.083739044032
Tactical Aggressive,2015-10,49.797788208371756,14106.881527252403
Tactical Aggressive,2015-11,49.20352748401416,14156.085054736417
Tactical Aggressive,2015-12,1057.2272425719782,15213.312297308396
Tactical Aggressive,2016-01,49.62132163675921,15262.933618945155
Tactical Aggressive,2016-02,49.62132163675921,15312.554940581915
Tactical Aggressive,2016-03,648.8309097297666,15961.38585031168
Tactical Aggressive,2016-04,50.23162446312179,16011.617474774803
Tactical Aggressive,2016-05,50.23162446312179,16061.849099237925
Tactical Aggressive,2016-06,818.0540872513207,16879.903186489246
Tactical Aggressive,2016-07,50.23162446312179,16930.134810952368
Tactical Aggressive,2016-08,50.435058738575975,16980.569869690942
Tactical Aggressive,2016-09,686.4510018585748,17667.020871549517
Tactical Aggressive,2016-10,50.23162446312179,17717.25249601264
Tactical Aggressive,2016-11,50.435058738575975,17767.687554751214
Tactical Aggressive,2016-12,1390.7826552409242,19158.470209992138
Tactical Aggressive,2017-01,48.80086764306062,19207.2710776352
Tactical Aggressive,2017-02,49.44637305189019,19256.71745068709
Tactical Aggressive,2017-03,370.14745182657936,19626.86490251367
Tactical Aggressive,2017-04,51.83532232059599,19678.700224834265
Tactical Aggressive,2017-05,49.876709991109905,19728.576934825374
Tactical Aggressive,2017-06,658.7869194354225,20387.3638542608
Tactical Aggressive,2017-07,49.876709991109905,20437.240564251908
Tactical Aggressive,2017-08,49.661541521500055,20486.902105773406
Tactical Aggressive,2017-09,830.9917518248774,21317.893857598287
Tactical Aggressive,2017-10,49.876709991109905,21367.770567589396
Tactical Aggressive,2017-11,49.876709991109905,21417.647277580505
Tactical Aggressive,2017-12,1420.665554413677,22838.312831994182
Tactical Aggressive,2018-01,53.65203376308835,22891.96486575727
Tactical Aggressive,2018-02,53.89422656638128,22945.85909232365
Tactical Aggressive,2018-03,363.29753800304763,23309.1566303267
Tactical Aggressive,2018-04,55.347383386138866,23364.504013712838
Tactical Aggressive,2018-05,54.37861217296714,23418.882625885806
Tactical Aggressive,2018-06,706.8669703533237,24125.74959623913
Tactical Aggressive,2018-07,54.37861217296714,24180.128208412098
Tactical Aggressive,2018-08,56.90515388548641,24237.03336229758
Tactical Aggressive,2018-09,844.7486102225871,25081.78197252017
Tactical Aggressive,2018-10,54.620804976260075,25136.40277749643
Tactical Aggressive,2018-11,54.620804976260075,25191.023582472688
Tactical Aggressive,2018-12,1482.9303838135113,26673.9539662862
Tactical Aggressive,2019-01,69.11381783117974,26743.067784117382
Tactical Aggressive,2019-02,67.71533471003451,26810.783118827414
Tactical Aggressive,2019-03,329.431259667449,27140.214378494864
Tactical Aggressive,2019-04,68.93749247449472,27209.15187096936
Tactical Aggressive,2019-05,66.69526311008984,27275.84713407945
Tactical Aggressive,2019-06,717.5087858776741,27993.355919957125
Tactical Aggressive,2019-07,65.76127933394179,28059.117199291064
Tactical Aggressive,2019-08,65.76127933394179,28124.878478625007
Tactical Aggressive,2019-09,355.4321341041641,28480.310612729172
Tactical Aggressive,2019-10,244.7878628323688,28725.09847556154
Tactical Aggressive,2019-11,63.46608076231004,28788.56455632385
Tactical Aggressive,2019-12,856.2198641837759,29644.784420507625
Tactical Aggressive,2020-01,67.49133384391156,29712.275754351536
Tactical Aggressive,2020-02,69.20657698478396,29781.48233133632
Tactical Aggressive,2020-03,399.407067489605,30180.889398825926
Tactical Aggressive,2020-04,66.88676206198114,30247.77616088791
Tactical Aggressive,2020-05,66.93458509545978,30314.710745983368
Tactical Aggressive,2020-06,472.096409616364,30786.80715559973
Tactical Aggressive,2020-07,66.30295151445615,30853.110107114186
Tactical Aggressive,2020-08,56.716478256324365,30909.826585370512
Tactical Aggressive,2020-09,483.17809949395195,31393.004684864463
Tactical Aggressive,2020-10,144.634860834171,31537.639545698636
Tactical Aggressive,2020-11,53.526490955243325,31591.166036653878
Tactical Aggressive,2020-12,869.0404061770242,32460.206442830902
Tactical Aggressive,2021-01,65.62151904472721,32525.827961875628
Tactical Aggressive,2021-02,76.7852378523563,32602.613199727984
Tactical Aggressive,2021-03,931.5707580654213,33534.18395779341
Tactical Aggressive,2021-04,65.75948682812191,33599.94344462153
Tactical Aggressive,2021-05,64.09311504330061,33664.036559664826
Tactical Aggressive,2021-06,639.6686106285769,34303.705170293404
Tactical Aggressive,2021-07,63.78361772664957,34367.488788020055
Tactical Aggressive,2021-08,63.63821453876487,34431.127002558824
Tactical Aggressive,2021-09,562.4649239486298,34993.59192650745
Tactical Aggressive,2021-10,45.435824392893814,35039.02775090034
Tactical Aggressive,2021-11,45.435824392893814,35084.46357529324
Tactical Aggressive,2021-12,1724.1233104113535,36808.58688570459
Tactical Aggressive,2022-01,58.40262648732551,36866.98951219192
Tactical Aggressive,2022-02,80.22612636048527,36947.2156385524
Tactical Aggressive,2022-03,934.5206787745417,37881.73631732694
Tactical Aggressive,2022-04,80.25368314707967,37961.99000047403
Tactical Aggressive,2022-05,81.44366396707605,38043.4336644411
Tactical Aggressive,2022-06,1320.0437511909574,39363.47741563206
Tactical Aggressive,2022-07,95.15885137692997,39458.63626700899
Tactical Aggressive,2022-08,95.93643680854092,39554.572703817525
Tactical Aggressive,2022-09,1272.9222152299287,40827.49491904746
Tactical Aggressive,2022-10,106.69737585191484,40934.192294899374
Tactical Aggressive,2022-11,107.39719371045115,41041.589488609825
Tactical Aggressive,2022-12,1687.376291197542,42728.96577980737
Tactical Aggressive,2023-01,87.36891389368574,42816.33469370105
Tactical Aggressive,2023-02,111.57442672554197,42927.90912042659
Tactical Aggressive,2023-03,593.3013332607375,43521.21045368733
Tactical Aggressive,2023-04,116.18187520751746,43637.39232889485
Tactical Aggressive,2023-05,115.86812958173569,43753.26045847658
Tactical Aggressive,2023-06,962.7457081680956,44716.00616664468
Tactical Aggressive,2023-07,116.51648337054685,44832.52265001523
Tactical Aggressive,2023-08,117.55240949783226,44950.07505951306
Tactical Aggressive,2023-09,777.1780282777886,45727.25308779084
Tactical Aggressive,2023-10,121.3960410584478,45848.64912884929
Tactical Aggressive,2023-11,120.892147227671,45969.54127607696
Tactical Aggressive,2023-12,1359.130217794676,47328.67149387164
Tactical Aggressive,2024-01,90.38221914084583,47419.05371301249
Tactical Aggressive,2024-02,140.72375634398009,47559.777469356464
Tactical Aggressive,2024-03,724.8973596294747,48284.67482898594
Tactical Aggressive,2024-04,144.72302421202926,48429.397853197974
Tactical Aggressive,2024-05,145.7079574695923,48575.10581066756
Tactical Aggressive,2024-06,974.4125211439533,49549.518331811516
Tactical Aggressive,2024-07,141.92236961792196,49691.44070142944
Tactical Aggressive,2024-08,141.73400777841124,49833.17470920785
Tactical Aggressive,2024-09,1553.4710064209316,51386.64571562878
Tactical Aggressive,2024-10,141.7798272172023,51528.42554284598
Tactical Aggressive,2024-11,141.1270086074452,51669.55255145343
Tactical Aggressive,2024-12,1515.5749568353951,53185.127508288824
Tactical Aggressive,2025-01,100.010378940827,53285.13788722965
Tactical Aggressive,2025-02,152.03054761142474,53437.16843484108
Tactical Aggressive,2025-03,1417.9740434918065,54855.142478332884
Tactical Aggressive,2025-04,153.67738720128455,55008.81986553417
Tactical Aggressive,2025-05,160.21031814965957,55169.030183683826
Tactical Aggressive,2025-06,1089.5877966941698,56258.617980377996
Tactical Aggressive,2025-07,155.86137460007416,56414.47935497807
Tactical Aggressive,2025-08,160.27594469554583,56574.75529967361
Tactical Aggressive,2025-09,969.45133959821,57544.206639271826
Tactical Aggressive,2025-10,157.22562828665866,57701.432267558484
Tactical Aggressive,2025-11,155.1316746362969,57856.56394219478
Tactical Aggressive,2025-12,2593.815248549132,60450.379190743915
Tactical Aggressive,2026-01,109.98695799023307,60560.366148734145
Tactical Aggressive,2026-02,156.44102003202732,60716.80716876617
Tactical Aggressive,2026-03,1462.8471081078242,62179.654276874
Tactical Aggressive,2026-04,163.4240665251638,62343.07834339916
Tactical Aggressive,2026-05,166.02783292589157,62509.106176325055
Tactical Aggressive,2026-06,1641.418228277147,64150.5244046022
Tactical Aggressive,2026-07,165.8154484817021,64316.339853083904
Tactical Aggressive,2026-08,165.85258319495867,64482.19243627886
Tactical Aggressive,2026-09,481.83916766822216,64964.031603947085
Tactical Balanced,2011-01,213.30666139872824,213.30666139872824
Tactical Balanced,2011-02,202.909111127891,416.2157725266193
Tactical Balanced,2011-03,450.0232007760318,866.2389733026511
Tactical Balanced,2011-04,196.67628572344557,1062.9152590260967
Tactical Balanced,2011-05,210.19024869650553,1273.1055077226022
Tactical Balanced,2011-06,486.7414803983153,1759.8469881209176
Tactical Balanced,2011-07,200.81248679955283,1960.6594749204703
Tactical Balanced,2011-08,202.909111127891,2163.5685860483613
Tactical Balanced,2011-09,332.7933377616595,2496.361923810021
Tactical Balanced,2011-10,212.25834923455915,2708.62027304458
Tactical Balanced,2011-11,200.81248679955283,2909.4327598441328
Tactical Balanced,2011-12,1595.3898475432607,4504.822607387394
Tactical Balanced,2012-01,138.44876228582837,4643.271369673222
Tactical Balanced,2012-02,137.7565867313035,4781.027956404525
Tactical Balanced,2012-03,223.67317421506758,5004.701130619593
Tactical Balanced,2012-04,138.44900606048657,5143.150136680079
Tactical Balanced,2012-05,136.3722356222538,5279.522372302334
Tactical Balanced,2012-06,391.9633113232288,5671.485683625562
Tactical Balanced,2012-07,139.14118161501142,5810.626865240573
Tactical Balanced,2012-08,125.29620787656529,5935.923073117139
Tactical Balanced,2012-09,436.8301297127856,6372.753202829925
Tactical Balanced,2012-10,134.29570895867926,6507.048911788604
Tactical Balanced,2012-11,125.98862720574832,6633.037538994352
Tactical Balanced,2012-12,1224.039443175586,7857.076982169938
Tactical Balanced,2013-01,104.53907615294891,7961.616058322887
Tactical Balanced,2013-02,103.57379553731003,8065.189853860197
Tactical Balanced,2013-03,279.255401497639,8344.445255357836
Tactical Balanced,2013-04,103.57379553731003,8448.019050895145
Tactical Balanced,2013-05,97.26733573838253,8545.286386633528
Tactical Balanced,2013-06,381.69657336521027,8926.982959998739
Tactical Balanced,2013-07,104.18512987140303,9031.168089870142
Tactical Balanced,2013-08,97.87867007247553,9129.046759942617
Tactical Balanced,2013-09,245.2578147194597,9374.304574662077
Tactical Balanced,2013-10,106.63046720777504,9480.935041869852
Tactical Balanced,2013-11,101.03189997193928,9581.96694184179
Tactical Balanced,2013-12,587.1356025876119,10169.102544429403
Tactical Balanced,2014-01,75.25000380073432,10244.352548230137
Tactical Balanced,2014-02,76.9360055625319,10321.288553792669
Tactical Balanced,2014-03,184.7420209774609,10506.03057477013
Tactical Balanced,2014-04,77.63487661580857,10583.66545138594
Tactical Balanced,2014-05,76.73069986351568,10660.396151249455
Tactical Balanced,2014-06,279.4103187381671,10939.806469987621
Tactical Balanced,2014-07,80.10270338711084,11019.909173374732
Tactical Balanced,2014-08,76.23713450925523,11096.146307883988
Tactical Balanced,2014-09,181.2014065372372,11277.347714421225
Tactical Balanced,2014-10,78.62200732432947,11355.969721745554
Tactical Balanced,2014-11,78.12844197006902,11434.098163715624
Tactical Balanced,2014-12,422.22498109716884,11856.323144812792
Tactical Balanced,2015-01,91.34992159026214,11947.673066403055
Tactical Balanced,2015-02,87.56236291048913,12035.235429313543
Tactical Balanced,2015-03,146.71496257876478,12181.95039189231
Tactical Balanced,2015-04,88.28187525361575,12270.232267145924
Tactical Balanced,2015-05,88.64163142517906,12358.873898571102
Tactical Balanced,2015-06,244.59504259238884,12603.468941163492
Tactical Balanced,2015-07,88.64163142517906,12692.110572588672
Tactical Balanced,2015-08,89.00138759674236,12781.111960185413
Tactical Balanced,2015-09,172.48487443543087,12953.596834620845
Tactical Balanced,2015-10,90.4404122829956,13044.03724690384
Tactical Balanced,2015-11,89.36114376830567,13133.398390672146
Tactical Balanced,2015-12,503.4307731680891,13636.829163840235
Tactical Balanced,2016-01,76.70083107915238,13713.529994919387
Tactical Balanced,2016-02,76.70083107915238,13790.23082599854
Tactical Balanced,2016-03,173.77516643973533,13964.005992438275
Tactical Balanced,2016-04,77.64419035391397,14041.65018279219
Tactical Balanced,2016-05,77.64419035391397,14119.294373146102
Tactical Balanced,2016-06,203.39496694173508,14322.689340087838
Tactical Balanced,2016-07,77.64419035391397,14400.333530441752
Tactical Balanced,2016-08,77.95864344550117,14478.292173887254
Tactical Balanced,2016-09,185.65854905898652,14663.95072294624
Tactical Balanced,2016-10,77.64419035391397,14741.594913300154
Tactical Balanced,2016-11,77.95864344550117,14819.553556745655
Tactical Balanced,2016-12,305.3351434333398,15124.888700178994
Tactical Balanced,2017-01,62.41312365942937,15187.301823838423
Tactical Balanced,2017-02,63.2386829342928,15250.540506772717
Tactical Balanced,2017-03,104.10579626309512,15354.646303035812
Tactical Balanced,2017-04,66.29399308194014,15420.940296117751
Tactical Balanced,2017-05,63.78905578420174,15484.729351901953
Tactical Balanced,2017-06,143.27690577366224,15628.006257675615
Tactical Balanced,2017-07,63.78905578420174,15691.795313459817
Tactical Balanced,2017-08,63.513869359247266,15755.309182819065
Tactical Balanced,2017-09,172.42874278715786,15927.737925606223
Tactical Balanced,2017-10,63.78905578420174,15991.526981390425
Tactical Balanced,2017-11,63.78905578420174,16055.316037174625
Tactical Balanced,2017-12,267.1559173370602,16322.471954511686
Tactical Balanced,2018-01,55.34451451667322,16377.81646902836
Tactical Balanced,2018-02,55.594347415401124,16433.41081644376
Tactical Balanced,2018-03,87.42127915355547,16520.832095597318
Tactical Balanced,2018-04,57.09334480776852,16577.925440405084
Tactical Balanced,2018-05,56.09401321285692,16634.01945361794
Tactical Balanced,2018-06,125.05315593579631,16759.07260955374
Tactical Balanced,2018-07,56.09401321285692,16815.166622766596
Tactical Balanced,2018-08,58.700255971574194,16873.86687873817
Tactical Balanced,2018-09,138.20168675550877,17012.06856549368
Tactical Balanced,2018-10,56.343846111584824,17068.412411605263
Tactical Balanced,2018-11,56.343846111584824,17124.756257716846
Tactical Balanced,2018-12,216.34044233508214,17341.09670005193
Tactical Balanced,2019-01,61.12043634712796,17402.217136399056
Tactical Balanced,2019-02,59.88369525438039,17462.10083165344
Tactical Balanced,2019-03,82.92474968648804,17545.025581339927
Tactical Balanced,2019-04,60.96450395794965,17605.990085297875
Tactical Balanced,2019-05,58.981600373061255,17664.97168567094
Tactical Balanced,2019-06,116.67087204103663,17781.642557711973
Tactical Balanced,2019-07,58.15563679977483,17839.79819451175
Tactical Balanced,2019-08,58.15563679977483,17897.953831311523
Tactical Balanced,2019-09,79.9499578114195,17977.90378912294
Tactical Balanced,2019-10,76.32797484162222,18054.231763964566
Tactical Balanced,2019-11,56.125890178858896,18110.357654143423
Tactical Balanced,2019-12,200.56806188597702,18310.9257160294
Tactical Balanced,2020-01,57.961845278739155,18368.88756130814
Tactical Balanced,2020-02,59.43490340167671,18428.322464709818
Tactical Balanced,2020-03,86.11506396671005,18514.437528676528
Tactical Balanced,2020-04,57.44263645460798,18571.880165131133
Tactical Balanced,2020-05,57.48370707967013,18629.363872210804
Tactical Balanced,2020-06,90.87607045155227,18720.239942662356
Tactical Balanced,2020-07,56.94125746710716,18777.181200129464
Tactical Balanced,2020-08,48.70835335764525,18825.889553487108
Tactical Balanced,2020-09,85.00429747416683,18910.893850961278
Tactical Balanced,2020-10,124.21303518716087,19035.10688614844
Tactical Balanced,2020-11,45.968778661818114,19081.075664810254
Tactical Balanced,2020-12,239.6195367513647,19320.69520156162
Tactical Balanced,2021-01,52.94876055961664,19373.643962121238
Tactical Balanced,2021-02,61.95655377600267,19435.60051589724
Tactical Balanced,2021-03,124.31692270685329,19559.917438604094
Tactical Balanced,2021-04,53.06008415032669,19612.97752275442
Tactical Balanced,2021-05,51.71552032549866,19664.69304307992
Tactical Balanced,2021-06,96.76591886549511,19761.458961945413
Tactical Balanced,2021-07,51.465792803921005,19812.924754749332
Tactical Balanced,2021-08,51.34846972618694,19864.27322447552
Tactical Balanced,2021-09,89.17953500129516,19953.452759476815
Tactical Balanced,2021-10,36.661305950085776,19990.1140654269
Tactical Balanced,2021-11,36.661305950085776,20026.77537137699
Tactical Balanced,2021-12,292.6819659234278,20319.457337300417
Tactical Balanced,2022-01,42.47642493107514,20361.933762231492
Tactical Balanced,2022-02,58.34872913809174,20420.282491369584
Tactical Balanced,2022-03,122.25552933242835,20542.53802070201
Tactical Balanced,2022-04,58.368771280843205,20600.906791982856
Tactical Balanced,2022-05,59.23424829806203,20660.141040280916
Tactical Balanced,2022-06,159.76018427648003,20819.901224557398
Tactical Balanced,2022-07,69.20934982122239,20889.110574378617
Tactical Balanced,2022-08,69.77489029773656,20958.885464676354
Tactical Balanced,2022-09,166.57569376439952,21125.461158440754
Tactical Balanced,2022-10,77.60135713588369,21203.06251557664
Tactical Balanced,2022-11,78.11033699726022,21281.172852573898
Tactical Balanced,2022-12,280.9717592996114,21562.14461187351
Tactical Balanced,2023-01,62.94978853527539,21625.094400408787
Tactical Balanced,2023-02,80.38999519742279,21705.484395606207
Tactical Balanced,2023-03,115.19462386806302,21820.67901947427
Tactical Balanced,2023-04,83.70968746211622,21904.38870693639
Tactical Balanced,2023-05,83.48363199322411,21987.87233892961
Tactical Balanced,2023-06,142.31614425645313,22130.188483186066
Tactical Balanced,2023-07,83.95077450516344,22214.13925769123
Tactical Balanced,2023-08,84.69716504322295,22298.83642273445
Tactical Balanced,2023-09,130.33268830928165,22429.16911104373
Tactical Balanced,2023-10,87.46652296659923,22516.63563401033
Tactical Balanced,2023-11,87.10346465812322,22603.739098668455
Tactical Balanced,2023-12,222.76676797859247,22826.505866647047
Tactical Balanced,2024-01,61.81684020816496,22888.32270685521
Tactical Balanced,2024-02,96.24789081414836,22984.57059766936
Tactical Balanced,2024-03,137.14134342631334,23121.711941095673
Tactical Balanced,2024-04,98.98318659576213,23220.695127691437
Tactical Balanced,2024-05,99.65683084102679,23320.35195853246
Tactical Balanced,2024-06,151.51301212553577,23471.864970658
Tactical Balanced,2024-07,97.06768132085395,23568.932651978852
Tactical Balanced,2024-08,96.93885140447179,23665.871503383325
Tactical Balanced,2024-09,198.17451824975018,23864.046021633076
Tactical Balanced,2024-10,96.97018956980008,23961.016211202874
Tactical Balanced,2024-11,96.52369484918052,24057.539906052054
Tactical Balanced,2024-12,228.67733336221647,24286.217239414273
Tactical Balanced,2025-01,65.38298246346864,24351.60022187774
Tactical Balanced,2025-02,99.39179046877359,24450.992012346513
Tactical Balanced,2025-03,191.05483113489345,24642.046843481407
Tactical Balanced,2025-04,100.46843156507077,24742.515275046477
Tactical Balanced,2025-05,104.73941337872218,24847.2546884252
Tactical Balanced,2025-06,159.22405021846865,25006.47873864367
Tactical Balanced,2025-07,101.896239471688,25108.374978115356
Tactical Balanced,2025-08,104.78231751871508,25213.15729563407
Tactical Balanced,2025-09,153.44353473612065,25366.600830370193
Tactical Balanced,2025-10,102.78813665086432,25469.388967021056
Tactical Balanced,2025-11,101.41918938508178,25570.80815640614
Tactical Balanced,2025-12,344.9409929580562,25915.749149364194
Tactical Balanced,2026-01,69.22854325378253,25984.977692617977
Tactical Balanced,2026-02,98.467892192407,26083.445584810386
Tactical Balanced,2026-03,197.70397615025254,26281.149560960635
Tactical Balanced,2026-04,102.86319637234624,26384.012757332985
Tactical Balanced,2026-05,104.50207209169776,26488.514829424683
Tactical Balanced,2026-06,210.70243746711577,26699.217266891796
Tactical Balanced,2026-07,104.3683920086255,26803.58565890042
Tactical Balanced,2026-08,104.39176552626681,26907.97742442669
Tactical Balanced,2026-09,69.11055430255642,26977.087978729247
Tactical Conservative,2011-01,298.6293259582195,298.6293259582195
Tactical Conservative,2011-02,284.07275557904734,582.7020815372668
Tactical Conservative,2011-03,433.1798590992671,1015.881940636534
Tactical Conservative,2011-04,275.3468000128238,1291.2287406493579
Tactical Conservative,2011-05,294.26634817510774,1585.4950888244655
Tactical Conservative,2011-06,453.53352740996667,2039.028616234432
Tactical Conservative,2011-07,281.1374815193739,2320.166097753806
Tactical Conservative,2011-08,284.07275557904734,2604.2388533328535
Tactical Conservative,2011-09,354.5239010739739,2958.7627544068273
Tactical Conservative,2011-10,297.1616889283828,3255.92444333521
Tactical Conservative,2011-11,281.1374815193739,3537.061924854584
Tactical Conservative,2011-12,1745.496601260183,5282.558526114767
Tactical Conservative,2012-01,164.07169411793578,5446.630220232703
Tactical Conservative,2012-02,163.2514165366638,5609.881636769367
Tactical Conservative,2012-03,204.54342463497335,5814.42506140434
Tactical Conservative,2012-04,164.07198300835623,5978.497044412697
Tactical Conservative,2012-05,161.6108613741199,6140.107905786816
Tactical Conservative,2012-06,288.1410156495349,6428.248921436351
Tactical Conservative,2012-07,164.8922605896282,6593.141182025979
Tactical Conservative,2012-08,148.48497562166642,6741.626157647645
Tactical Conservative,2012-09,318.8977275925183,7060.523885240164
Tactical Conservative,2012-10,159.15002863030406,7219.673913870468
Tactical Conservative,2012-11,149.30554209335884,7368.979455963827
Tactical Conservative,2012-12,956.8535229382843,8325.832978902112
Tactical Conservative,2013-01,99.74040242782057,8425.573381329932
Tactical Conservative,2013-02,98.81943124075235,8524.392812570684
Tactical Conservative,2013-03,170.65540214880698,8695.04821471949
Tactical Conservative,2013-04,98.81943124075235,8793.867645960243
Tactical Conservative,2013-05,92.80245786211245,8886.670103822356
Tactical Conservative,2013-06,215.4554599329462,9102.125563755302
Tactical Conservative,2013-07,99.40270339834412,9201.528267153646
Tactical Conservative,2013-08,93.38573001970421,9294.913997173351
Tactical Conservative,2013-09,159.6658361801871,9454.579833353539
Tactical Conservative,2013-10,101.73579202871115,9556.315625382249
Tactical Conservative,2013-11,96.39421670902416,9652.709842091273
Tactical Conservative,2013-12,335.35030324959155,9988.060145340865
Tactical Conservative,2014-01,58.27658637820368,10046.336731719068
Tactical Conservative,2014-02,59.58229298740709,10105.919024706476
Tactical Conservative,2014-03,98.65714971784726,10204.576174424323
Tactical Conservative,2014-04,60.12352643918674,10264.69970086351
Tactical Conservative,2014-05,59.4232961143393,10324.122996977849
Tactical Conservative,2014-06,128.9315642258443,10453.054561203693
Tactical Conservative,2014-07,62.03470933274611,10515.089270536439
Tactical Conservative,2014-08,59.04105953562743,10574.130330072066
Tactical Conservative,2014-09,95.46207691969543,10669.592406991762
Tactical Conservative,2014-10,60.88799959661049,10730.480406588373
Tactical Conservative,2014-11,60.505763017898616,10790.98616960627
Tactical Conservative,2014-12,250.53829100883019,11041.5244606151
Tactical Conservative,2015-01,58.53872491597421,11100.063185531075
Tactical Conservative,2015-02,56.11158702906027,11156.174772560136
Tactical Conservative,2015-03,72.48878765353088,11228.663560213667
Tactical Conservative,2015-04,56.57266389037228,11285.23622410404
Tactical Conservative,2015-05,56.803202321028294,11342.039426425066
Tactical Conservative,2015-06,100.02891386072636,11442.068340285794
Tactical Conservative,2015-07,56.803202321028294,11498.871542606821
Tactical Conservative,2015-08,57.033740751684306,11555.905283358506
Tactical Conservative,2015-09,79.96135541657881,11635.866638775085
Tactical Conservative,2015-10,57.95589447430834,11693.822533249393
Tactical Conservative,2015-11,57.26427918234031,11751.086812431733
Tactical Conservative,2015-12,256.14683763715067,12007.233650068883
Tactical Conservative,2016-01,43.30582727230318,12050.539477341188
Tactical Conservative,2016-02,43.30582727230318,12093.845304613491
Tactical Conservative,2016-03,67.09969315464645,12160.944997768138
Tactical Conservative,2016-04,43.83845453635971,12204.783452304497
Tactical Conservative,2016-05,43.83845453635971,12248.621906840857
Tactical Conservative,2016-06,73.96256920745394,12322.58447604831
Tactical Conservative,2016-07,43.83845453635971,12366.42293058467
Tactical Conservative,2016-08,44.01599695771189,12410.438927542382
Tactical Conservative,2016-09,69.97516794907717,12480.414095491458
Tactical Conservative,2016-10,43.83845453635971,12524.252550027819
Tactical Conservative,2016-11,44.01599695771189,12568.268546985531
Tactical Conservative,2016-12,103.49922079702426,12671.767767782556
Tactical Conservative,2017-01,31.458647626513862,12703.226415409068
Tactical Conservative,2017-02,31.874761687147085,12735.101177096216
Tactical Conservative,2017-03,40.861260645714346,12775.96243774193
Tactical Conservative,2017-04,33.41475711902176,12809.377194860952
Tactical Conservative,2017-05,32.152171060902575,12841.529365921855
Tactical Conservative,2017-06,49.32287479933369,12890.852240721188
Tactical Conservative,2017-07,32.152171060902575,12923.00441178209
Tactical Conservative,2017-08,32.01346637402483,12955.017878156115
Tactical Conservative,2017-09,55.620158684306475,13010.638036840423
Tactical Conservative,2017-10,32.152171060902575,13042.790207901326
Tactical Conservative,2017-11,32.152171060902575,13074.942378962227
Tactical Conservative,2017-12,81.20427585320192,13156.14665481543
Tactical Conservative,2018-01,24.45902706271128,13180.60568187814
Tactical Conservative,2018-02,24.569438540425125,13205.175120418566
Tactical Conservative,2018-03,30.72375271485645,13235.898873133423
Tactical Conservative,2018-04,25.231907406708203,13261.13078054013
Tactical Conservative,2018-05,24.790261495852818,13285.921042035983
Tactical Conservative,2018-06,37.85135877102267,13323.772400807005
Tactical Conservative,2018-07,24.790261495852818,13348.562662302858
Tactical Conservative,2018-08,25.94206782614878,13374.504730129007
Tactical Conservative,2018-09,39.615017656642365,13414.11974778565
Tactical Conservative,2018-10,24.900672973566664,13439.020420759216
Tactical Conservative,2018-11,24.900672973566664,13463.921093732783
Tactical Conservative,2018-12,55.961682305746415,13519.88277603853
Tactical Conservative,2019-01,24.772587666010203,13544.65536370454
Tactical Conservative,2019-02,24.27132689348815,13568.926690598028
Tactical Conservative,2019-03,28.71971071873807,13597.646401316766
Tactical Conservative,2019-04,24.709387057314427,13622.35578837408
Tactical Conservative,2019-05,23.905700830159375,13646.26148920424
Tactical Conservative,2019-06,33.71006806514353,13679.971557269384
Tactical Conservative,2019-07,23.570931377402836,13703.542488646786
Tactical Conservative,2019-08,23.570931377402836,13727.113420024189
Tactical Conservative,2019-09,27.210209581226877,13754.323629605416
Tactical Conservative,2019-10,26.504574568506236,13780.828204173922
Tactical Conservative,2019-11,22.74825930384538,13803.576463477768
Tactical Conservative,2019-12,67.32045090847363,13870.896914386241
Tactical Conservative,2020-01,23.215210027704305,13894.112124413945
Tactical Conservative,2020-02,23.805207698457465,13917.917332112404
Tactical Conservative,2020-03,27.906815824733826,13945.824147937137
Tactical Conservative,2020-04,23.007253537663708,13968.831401474801
Tactical Conservative,2020-05,23.02370337948986,13991.85510485429
Tactical Conservative,2020-06,28.529500473499986,14020.38460532779
Tactical Conservative,2020-07,22.806438355843078,14043.191043683633
Tactical Conservative,2020-08,19.508948479184244,14062.699992162818
Tactical Conservative,2020-09,25.46686630726576,14088.166858470084
Tactical Conservative,2020-10,49.75051581227527,14137.917374282359
Tactical Conservative,2020-11,18.411678341486606,14156.329052623845
Tactical Conservative,2020-12,83.48938018150692,14239.818432805352
Tactical Conservative,2021-01,20.351114378609697,14260.169547183961
Tactical Conservative,2021-02,23.81330363682912,14283.98285082079
