Date,A1V12,EffectiveHolding,MGK Buy Hold,MGV Buy Hold,VOO Benchmark,BIL Buy Hold
2019-09-06,470786.05631009507,MGK,314773.77836883056,254561.83304348402,278597.4523059176,103696.47975693768
2019-09-09,467639.1166432677,MGK,312669.6929229066,255955.4361773463,278668.76378564205,103696.47975693768
2019-09-10,465261.3154629866,MGK,311079.86363273335,257475.52424003676,278729.7375169747,103719.13005908797
2019-09-11,468466.082452746,MGV,312996.9130700466,259249.04168782706,280734.7774713367,103707.8152317604
2019-09-12,468923.82475408004,MGV,315124.42445101123,259502.35619106606,281559.0877825849,103730.50682890092
2019-09-13,470068.49189673574,MGV,313861.9081759067,260135.81477195484,281487.8971112724,103730.50682890092
2019-09-16,468065.5319899686,MGV,312763.1412762654,259027.37713726034,280561.77982546116,103730.50682890092
2019-09-17,470479.6398663943,MGK,314376.2571995862,258995.7271845881,281325.1336637213,103741.8216562285
2019-09-18,471249.45814662,MGK,314890.65265723004,259280.69164049934,281498.09679290775,103764.52357711659
2019-09-19,471879.2526107549,MGK,315311.48367660417,259154.03438887984,281436.98499481863,103764.52357711659
2019-09-20,467680.6575952196,MGK,312505.9667644256,258647.3192210062,279930.76297329174,103775.8280806966
2019-09-23,467966.9572933348,MGV,312389.02282507956,258805.6551457632,280124.09094905964,103798.51967783713
2019-09-24,464874.6297359305,MGV,308975.7085358628,257095.4663237826,277803.637489508,103798.51967783713
2019-09-25,466306.18015824945,MGV,311781.15579709475,257887.1746680327,279503.36007024837,103798.51967783713
2019-09-26,465886.78626504587,MGK,311500.7410860719,257032.08025704243,278952.12854498264,103821.21127497766
2019-09-27,460606.8956343806,MGK,307970.50607449125,257190.50234319505,277387.5388021518,103821.21127497766
2019-09-30,463858.56989627454,MGK,310144.6371557154,257918.91078210063,278757.885876953,103832.5364260528
2019-10-01,457233.27184710576,MGV,306986.6864537267,254235.05159021268,275403.76112828846,103829.15023685258
2019-10-02,448973.00771845883,MGV,301617.8521876898,249642.1035127211,270546.4863434288,103829.15023685258
2019-10-03,451898.570659588,MGV,305134.52848166507,251268.80194230762,272693.82134869305,103863.19795631093
2019-10-04,458252.68460389954,MGK,309425.00357541523,254777.2078121676,276477.42000174825,103863.19795631093
2019-10-07,456759.52851460426,MGK,308416.78290635755,253629.02105360883,275291.2367217533,103874.48181239582
2019-10-08,449988.7846174076,MGK,303844.9876392787,249642.1035127211,271016.828007739,103874.48181239582
2019-10-09,455092.93993522465,MGK,307291.45577907836,251587.74270857393,273542.65576756187,103874.48181239582
2019-10-10,457766.4272139761,MGK,309096.66901312966,253373.86844059578,275403.76112828846,103897.24567576929
2019-10-11,462696.9437381915,MGK,312425.89139281464,255638.3909617845,278277.2409809401,103908.60179808711
2019-10-14,462453.7806593103,MGK,312261.70089468965,255478.93493888393,278021.627639653,103897.24567576929
2019-10-15,467349.5006569664,MGK,315567.4276883872,257871.0912075096,280711.01273087674,103908.60179808711
2019-10-16,466064.8486556712,MGK,314699.99479939596,257807.30305425634,280271.25285312795,103919.96824415251
2019-10-17,466932.9050880008,MGK,315286.13073204074,258700.30847933682,281027.9449703877,103931.28307148008
2019-10-18,462766.29610387364,MGK,312472.7200459139,258158.09481645146,279872.46428536606,103931.28307148008
2019-10-21,466139.5416947025,MGV,314653.1197123323,260039.88841812056,281825.5911392898,103942.71146003084
2019-10-22,468026.30631082103,MGV,310972.252920232,261092.43602749726,280833.667785669,103942.71146003084
2019-10-23,468941.1668005728,MGV,312097.60326449346,261602.7986944538,281661.9992911998,103942.71146003084
2019-10-24,467111.4973044957,MGV,314723.3975174545,260582.10208100593,282122.1240155301,103965.341114686
2019-10-25,469398.6485288753,MGV,316083.16973099875,261858.00874839732,283298.15938892344,103965.341114686
2019-10-28,473298.1477358212,MGK,318709.01041792426,262974.2583496316,284944.4328765596,103954.02628735841
2019-10-29,470965.5507477866,MGK,317138.28870410234,264026.7772385431,284760.40714850987,103976.73853199407
2019-10-30,473576.8016048799,MGK,318896.6500680722,264537.13990549964,285762.5647004551,103988.08433056434
2019-10-31,471806.6639890395,MGV,318287.08820038673,263548.351728911,284842.24621841626,103999.44045288216
2019-11-01,476260.38946131006,MGV,321053.6005824676,266036.17586718395,287551.9961562215,103998.242898165
2019-11-04,478772.71182458446,MGV,321545.870256074,267439.543959221,288697.34619298606,104009.67128671576
2019-11-05,479343.78532577946,MGV,320725.24280319986,267758.5421664177,288329.2429618529,103998.242898165
2019-11-06,480314.4611724581,MGV,320678.460584065,268300.75582930306,288482.65238665213,104009.67128671576
2019-11-07,482712.64081738796,MGV,321733.44025527535,269640.36448855203,289505.2438185572,104032.37320760386
2019-11-08,484197.16455917264,MGV,322483.6738181163,270469.6104808445,290210.9030109512,104032.37320760386
2019-11-11,482483.9954712267,MGV,322389.94686097116,269512.6445797194,289648.3154949646,104032.37320760386
2019-11-12,482427.12977461,MGV,323655.8760324592,269480.8797451863,290220.9818841746,104043.73965366924
2019-11-13,482141.67014747084,MGV,324077.9839858544,269321.4237222857,290343.7577473787,104043.73965366924
2019-11-14,483850.7430907064,MGK,325226.7602651565,269098.15082566673,290732.3466335053,104055.16804222
2019-11-15,487478.2400505192,MGK,327665.0309528807,271330.6500281353,292900.2018104521,104043.73965366924
2019-11-18,488001.35867875896,MGK,328016.6521483138,271394.58178371465,293084.3138302247,104066.54481203295
2019-11-19,488559.5360991851,MGK,328391.8385806809,270916.12755361735,292941.20763712813,104055.16804222
2019-11-20,486710.91880084306,MGK,327149.26569328696,269863.6086647059,291908.330231865,104066.54481203295
2019-11-21,487688.8250526533,MGV,325953.5678929567,270405.82232759125,291458.4397058591,104066.54481203295
2019-11-22,489184.35496961215,MGV,326117.5958722063,271235.03959941847,292102.6591916174,104077.86996310808
2019-11-25,491830.5395545997,MGV,329212.39638260845,272702.25328563916,294321.6681018418,104077.86996310808
2019-11-26,493686.8605240924,MGK,330454.94605302013,272957.34845772176,294914.73385432246,104089.24673292103
2019-11-27,497084.2480433069,MGK,332729.0262426193,273595.3161516501,296305.48029239435,104112.03124378962
2019-11-29,495403.0876877259,MGK,331603.72233232233,272861.8241904006,295170.4334873324,104112.03124378962
2019-12-02,489378.63781253726,MGK,327571.1879108245,271139.4004502364,292767.3125573355,104120.00117690722
2019-12-03,486611.62039178424,MGK,325719.0531557451,268970.54579869495,290711.9472702347,104108.58311210402
2019-12-04,490593.0041608836,MGV,327313.29367253656,271171.22272569995,292573.0871476504,104120.00117690722
2019-12-05,491112.50033601746,MGV,327711.81317201554,271458.3699369679,293114.99916685343,104142.74439278556
2019-12-06,495555.49682965066,MGV,330947.30859455536,273914.19947698596,295722.5624465153,104142.74439278556
2019-12-09,494228.43818663026,MGV,329892.28248938057,273180.67879527126,294822.6778444362,104154.1521338412
2019-12-10,493708.99397150596,MGV,329399.8967308632,272893.5603044685,294546.682398223,104154.1521338412
2019-12-11,495747.17803887854,MGK,330759.7618123362,273467.7398451436,295313.57419711805,104154.1521338412
2019-12-12,497925.8413297706,MGK,332213.3538509544,276529.59992176545,297910.95505348925,104176.85405472928
2019-12-13,500490.9703765229,MGK,333924.79369389615,276019.29469573934,298023.4104266461,104154.1521338412
2019-12-16,504215.7750742561,MGK,336409.9626856662,277741.66099497315,300129.9639637136,104176.85405472928
2019-12-17,504004.89964831405,MGK,336269.2677735285,278156.2983513519,300191.4036703494,104165.4876086639
2019-12-18,504567.1645216427,MGK,336644.4077719312,277773.56943183235,300211.7340002418,104188.31341452272
2019-12-19,507975.65608046297,MGK,338918.5343954948,278411.45096436504,301459.339728528,104199.69018433568
2019-12-20,509943.40914748795,MGK,340231.4083049931,279751.00218268356,302993.1923596964,104205.41986423239
2019-12-23,511067.90409622027,MGK,340981.6650848163,279942.33792197815,303290.1739528953,104205.41986423239
2019-12-24,511138.2655007178,MGK,341028.6098228266,279907.06919068814,303290.1739528953,104216.77598655022
2019-12-26,515717.846429943,MGK,344084.08076538035,280645.73083567724,304841.69912889367,104228.21469884855
2019-12-27,515752.9923342667,MGK,344107.52991740324,280709.92107544356,304841.69912889367,104216.77598655022
2019-12-30,512265.5790813811,MGK,341780.74717820797,279264.7934269769,303166.84582266514,104228.21469884855
2019-12-31,513111.0294689534,MGK,342344.82697776187,279971.4030327806,303947.75139734347,104228.21469884855
2020-01-02,520649.6171588314,MGK,347374.5307847897,281544.9686017104,306639.88056535233,104262.3140370447
2020-01-03,517162.06471424544,MGK,345047.65517766564,279329.04110767366,304399.9200248313,104262.3140370447
2020-01-06,520755.1244676526,MGK,347444.92467482295,279810.76947080606,305540.4895001526,104250.98888596956
2020-01-07,520121.1758686736,MGK,347021.95769308635,278301.4228621078,304697.9026020147,104250.98888596956
2020-01-08,524595.0407015271,MGK,350006.8954437137,279072.10782581696,306270.10327479674,104273.77339683815
2020-01-09,529773.2851337072,MGK,353461.79134805227,280517.23547428363,308386.7356850877,104285.18113789379
2020-01-10,528469.9288501,MGK,352592.19927971635,279521.66926790314,307503.0048935173,104285.18113789379
2020-01-13,534282.2958708844,MGK,356470.17825070256,280420.96447486675,309537.62565045623,104285.18113789379
2020-01-14,531604.9435157719,MGK,354683.8636401628,280774.14003567514,309126.60091640084,104285.18113789379
2020-01-15,533084.6208857237,MGK,355671.0961573108,281159.4825175297,309815.0362809234,104296.53726021161
2020-01-16,538333.2963182514,MGK,359172.98323362414,282829.49140866776,312404.4092654184,104319.39403731312
2020-01-17,541398.1583669762,MGK,361217.8421579535,283118.5628911054,313462.8290206312,104307.93467751968
2020-01-21,541750.2785707894,MGK,361452.7748008447,282155.02000344504,312815.503032852,104319.39403731312
2020-01-22,541891.1753694097,MGK,361546.7803617763,282412.01072623214,312897.6527529605,104319.39403731312
2020-01-23,543264.9974512897,MGK,362463.38681906916,282090.8584841439,313205.9903368803,104330.7914546212
2020-01-24,538650.3750115162,MGK,359384.536375439,279489.5885082526,310349.35462851974,104330.7914546212
2020-01-27,528892.5148521859,MGK,352874.1463115645,275443.2196043598,305417.19588661165,104342.15790068658
2020-01-28,536466.3528401627,MGK,357927.36892156187,277337.9374153778,308725.8621557036,104342.15790068658
2020-01-29,538615.1247134171,MGK,359361.0175724695,276246.10020958044,308417.6281218512,104353.56564174221
2020-01-30,540094.6976895938,MGK,360348.18043867097,277594.8994176997,309383.4396001518,104353.56564174221
2020-01-31,531041.3563212904,MGK,354307.84139643644,272520.82610684546,303834.8127905388,104353.56564174221
2020-02-03,538121.9337213583,MGK,359031.9632837357,273291.4823500894,306043.98444436374,104362.69183458672
2020-02-04,549147.8998661969,MGK,366388.42661297665,276374.50940957834,310760.44839595334,104362.69183458672
2020-02-05,550275.14385101,MGK,367140.51753439364,281576.9919204305,314274.55799869477,104385.4763454553
2020-02-06,554150.0319995829,MGK,369725.8213703963,281833.9539227524,315343.19469388743,104396.9460289963
2020-02-07,552353.5543197669,MGK,368527.22144729097,280324.57859358896,313740.2741677875,104396.9460289963
2020-02-10,559399.0206134362,MGK,373227.9173995494,281063.15407718235,315990.624231734,104385.4763454553
2020-02-11,558835.3290251796,MGK,372851.8255048765,282058.80644495855,316565.9484060063,104396.9460289963
2020-02-12,563626.0289658223,MGK,376048.1538784433,283118.5628911054,318600.56916294526,104408.36409379951
2020-02-13,563731.745062194,MGK,376118.6870703697,282283.5440853038,318292.33512909285,104419.73053986489
2020-02-14,566549.9246200767,MGK,377998.96080787666,281930.3398040302,318826.61896000005,104419.73053986489
2020-02-18,566902.149217665,MGK,378233.9631017145,280324.57859358896,317953.1741417878,104431.1486046681
2020-02-19,571023.5806653796,MGK,380983.7592566108,281191.56327718025,319484.29995451565,104431.1486046681
2020-02-20,566831.7530152423,MGK,378186.99514672207,280966.88307776547,318230.72283901146,104431.1486046681
2020-02-21,556968.1767595403,MGK,371606.07189092104,279874.9597105724,314932.2044765212,104454.03635301228
2020-02-24,536219.7747430957,MGK,357762.85338568606,271461.0983811638,304399.9200248313,104442.62861195665
2020-02-25,520966.62625624577,MGK,347586.0374926402,263079.26037047536,295254.7232421664,104442.62861195665
2020-02-26,521671.0754514224,MGK,348056.0420803159,261056.04719806372,293949.7507765608,104465.41312282524
2020-02-27,495885.2214076429,MGK,330851.8635807273,249751.8156898609,280920.49451715336,104488.29054742187
2020-02-28,497857.91578002827,MGK,332168.0343016982,246797.39887362643,279225.0174891749,104476.82086388087
2020-03-02,522023.4740386362,MGK,348291.16045906476,257298.6923356782,291689.1837726344,104507.70951658535
2020-03-03,506206.5643676794,MGK,337738.20623738156,249751.8156898609,283643.5333802703,104530.52499869662
2020-03-04,527131.3222683937,MGK,351699.08840841084,261216.65203957306,295398.5888024236,104576.23855289965
2020-03-05,508320.2599324603,MGK,339148.4521702306,252834.90019028026,285503.37888184394,104599.09533000118
2020-03-06,499231.77265983325,MGK,333084.6639759732,248852.6928056886,280714.94763343653,104599.09533000118
2020-03-09,462419.91767329,MGK,308523.99893016147,229873.161091438,259054.37905900084,104644.8088842042
2020-03-10,489861.59618374065,MGK,326832.93431079923,239667.9454693143,272349.1722078177,104621.91081211244
2020-03-11,466294.840619788,MGK,311109.3259831463,227785.77203949264,258845.8119649859,104644.8088842042
2020-03-12,423741.01481488295,MGK,282717.64992134087,205337.9713055268,233810.85734537148,104656.2269490074
2020-03-13,463089.29055999324,MGK,308970.6007997786,225056.10722383604,255655.7795564036,104679.06307861379
2020-03-16,404965.3419687487,MGK,270190.625354059,201676.9018027908,225644.8299996971,104690.48114341698
2020-03-17,430117.0734239239,MGK,286971.72078699997,212884.83359111147,240418.02471860917,104690.48114341698
2020-03-18,410143.72559262905,MGK,273645.6141263264,201323.6975215172,227275.95066080906,104713.32759677093
2020-03-19,416449.10961584694,MGK,277852.53130113543,199974.9270338631,227472.09174674036,104690.48114341698
2020-03-20,398201.7736660953,MGK,265678.0101746103,190597.60897818976,217561.41834943436,104724.8076040595
2020-03-23,392706.52013650065,MGK,262011.60756242118,182858.04673121255,210881.99028752142,104701.89920822019
2020-03-24,429447.804930996,MGK,286525.18856832944,199653.80351224006,230992.51790359092,104701.89920822019
2020-03-25,430645.5147140817,MGK,287324.2938787033,203154.18201207108,233955.4132394111,104701.89920822019
2020-03-26,455454.20822388784,MGK,303876.51630110753,216935.66852734593,248016.23526989506,104701.89920822019
2020-03-27,438856.2243267437,MGK,292802.43369694223,210299.08702667148,240397.38373851468,104679.06307861379
2020-03-30,454359.39590524277,MGK,303146.0636071018,217712.7007138687,248171.1289123265,104679.06307861379
2020-03-31,448779.65301357105,MGK,299423.2901621288,213698.34076846344,244485.5576563755,104690.48114341698
2020-04-01,428650.1320945488,MGK,285992.98568533745,204504.20183996225,233470.17762374514,104681.31365558223
2020-04-02,436384.2145274866,MGK,291153.1224983702,210881.81090574941,238931.40817650317,104692.78333912324
2020-04-03,430769.15174186585,MGK,287406.78381646326,207935.82354605696,235400.6787879499,104658.4878497234
2020-04-06,463505.85652104137,MGK,309248.531293706,219396.0071804035,251412.76377114502,104669.91623827416
2020-04-07,461987.34466670814,MGK,308235.38862442167,220075.89239332016,251546.9646584483,104647.02848992996
2020-04-08,474418.10304674157,MGK,316529.1215251143,228072.22995959534,260084.65045423532,104658.4878497234
2020-04-09,478302.6998164098,MGK,319120.902899151,232280.78333058456,263945.687299334,104635.61042512677
2020-04-13,479114.9877813875,MGK,319662.85691466735,228784.35389472125,261385.44640045727,104658.4878497234
2020-04-14,497549.25818463106,MGK,331962.0996695759,233705.24660432554,269365.6358919031,104669.91623827416
2020-04-15,490627.6377062964,MGK,327344.03295697056,227780.88956040528,263501.8026772352,104658.4878497234
2020-04-16,496278.0203858662,MGK,331113.9368758114,228007.4796707572,264833.5255769098,104647.02848992996
2020-04-17,505000.7466680516,MGK,336933.69137015485,235906.67026342626,272142.69337349467,104669.91623827416
2020-04-20,497266.76862888894,MGK,331773.62420806877,231115.33557242868,267238.9073500442,104658.4878497234
2020-04-21,480139.16031213454,MGK,320346.1791348052,224899.5806883879,259072.91452105893,104658.4878497234
2020-04-22,494441.52509221644,MGK,329888.637423175,228298.83443017988,264771.6198949709,104658.4878497234
2020-04-23,493134.9673995025,MGK,329016.9093924766,228266.4521056445,264719.965669701,104669.91623827416
2020-04-24,500904.16093883896,MGK,334200.47214055003,231050.642724521,268560.3960513943,104658.4878497234
2020-04-27,505247.9163298447,MGK,337098.60159472807,235421.03591702398,272442.091134932,104658.4878497234
2020-04-28,497337.443214712,MGK,331820.77789891884,235841.90561435552,271182.69795731094,104658.4878497234
2020-04-29,514253.1321677722,MGK,343106.83155057864,240082.8413098801,278171.7579789857,104647.02848992996
2020-04-30,516054.2727695479,MGK,344308.54254929896,235841.90561435552,275745.7007090677,104669.91623827416
2020-05-01,501893.01357563684,MGK,334860.22912375396,229205.29539321584,268230.05407815974,104651.61223384734
2020-05-04,507013.6674418212,MGK,338276.70092255,228622.60023460313,269076.57587885746,104651.61223384734
2020-05-05,513440.8790007195,MGK,342564.9007520445,229917.51984997003,271554.2528573562,104651.61223384734
2020-05-06,514429.76643544243,MGK,343224.6809522306,226583.07383794663,269726.9220769348,104663.03029865053
2020-05-07,521881.1157271626,MGK,348196.1797848807,228039.8763555252,272917.0235188953,104651.61223384734
2020-05-08,528379.0366698091,MGK,352531.5565222075,233090.111680247,277479.991753963,104651.61223384734
2020-05-11,531875.149403963,MGK,354864.143506953,231762.7666596469,277521.3772642193,104663.03029865053
2020-05-12,521245.4272319301,MGK,347772.0519540341,227586.62433365828,271936.2317975161,104663.03029865053
2020-05-13,514288.4520617213,MGK,343130.3967875126,222957.18690510493,267115.0269527882,104663.03029865053
2020-05-14,518738.1671345742,MGK,346099.2219524925,226226.925708988,270336.08986489044,104674.47933469641
2020-05-15,523505.62206126814,MGK,349280.0413819491,226194.55774468527,271554.2528573562,104651.61223384734
2020-05-18,535442.0063197903,MGK,357243.930616513,234255.54507817028,279854.49834867846,104651.61223384734
2020-05-19,533287.8407681495,MGK,355806.6833333643,229949.84473357495,277211.6417543901,104651.61223384734
2020-05-20,543211.339050827,MGK,362427.5862325153,233608.0565500216,281733.4833543698,104651.61223384734
2020-05-21,538726.2692861,MGK,359435.17261361924,231924.67828232376,279709.9769713279,104663.03029865053
2020-05-22,540421.3110143284,MGK,360566.0950336089,232054.1932202326,280339.71670599986,104651.61223384734
2020-05-26,541056.9647116358,MGK,360990.19964747335,237331.00429507377,283942.67226653924,104663.03029865053
2020-05-27,544270.7618796729,MGK,363134.4272556227,242737.41646921946,288082.4658929808,104651.61223384734
2020-05-28,545153.5504408485,MGK,363723.41887707816,241798.5731816481,287514.6836152815,104651.61223384734
2020-05-29,549391.2765541569,MGK,366550.80618648994,241960.49916455758,288805.09003807796,104651.61223384734
2020-06-01,553064.0235559811,MGK,369001.2425728874,242122.31026560615,290064.6212824555,104663.03029865053
2020-06-02,557054.6496033466,MGK,371663.76609169034,244194.26206749582,292449.48288390733,104663.03029865053
2020-06-03,560833.2170953176,MGK,374184.8053209609,248597.13810616249,296310.41617893864,104663.03029865053
2020-06-04,555359.5730771932,MGK,370532.82045471855,249924.3682449017,295556.88233873347,104663.03029865053
2020-06-05,567896.2215432236,MGK,378897.2026322486,256949.5376400006,303113.7591547967,104640.17352154902
2020-06-08,572028.0227726101,MGK,381653.91744784074,261190.40153436214,306788.99266235594,104651.61223384734
2020-06-09,574464.8866675434,MGK,383279.77949438983,256560.92102511096,304610.74796198367,104651.61223384734
2020-06-10,579938.5306856679,MGK,386931.76436063217,251963.98080295385,302711.191009576,104663.03029865053
2020-06-11,549744.5102915725,MGK,366786.4817728116,235777.16968575,285264.1091928557,104640.17352154902
2020-06-12,555182.904011598,MGK,370414.9478360844,239370.54505196286,288701.9886876729,104663.03029865053
2020-06-15,560550.7623375005,MGK,373996.35307643586,240795.03704616908,291334.45575853577,104663.03029865053
2020-06-16,571321.6596915544,MGK,381182.63592614396,245715.90103530814,297033.09209906944,104663.03029865053
2020-06-17,572487.2161918727,MGK,381960.28874496423,242996.38890410675,295670.3041791858,104663.03029865053
2020-06-18,573370.0743488985,MGK,382549.3268003841,243093.55023794546,295938.8095038597,104651.61223384734
2020-06-19,570968.5999437643,MGK,380947.0764247333,241280.71447326918,294194.128935539,104651.61223384734
2020-06-22,578702.4387912266,MGK,386107.0507188906,240859.71553384417,296145.25382149365,104651.61223384734
2020-06-23,583646.632379366,MGK,389405.78920094576,241474.8648181553,297487.43527797196,104651.61223384734
2020-06-24,569556.0825692031,MGK,380004.6526832331,234967.76953492448,289878.7143948487,104651.61223384734
2020-06-25,575701.5005308606,MGK,384104.8413908644,237563.49646102838,292944.9354395532,104663.03029865053
2020-06-26,561231.2009643767,MGK,374450.33794639295,232052.4269116216,286079.6522650671,104651.61223384734
2020-06-29,567634.8543280006,MGK,378722.8198789374,235867.7827535186,290254.46307262214,104651.61223384734
2020-06-30,578496.5394685698,MGK,385969.67583520774,238770.15808677473,294125.1991073639,104651.61223384734
2020-07-01,585607.8782344022,MGK,390714.3215347725,238639.6666530484,296138.4540337368,104651.61223384734
2020-07-02,588402.5691928606,MGK,392578.92380929383,239683.19603634602,297632.71602248313,104663.03029865053
2020-07-06,602165.6357301619,MGK,401761.5653075136,242194.14014912097,302250.6693433208,104651.61223384734
2020-07-07,596788.1035810891,MGK,398173.70574611024,239226.62680074625,299116.7265545605,104651.61223384734
2020-07-08,604854.6801880989,MGK,403555.68082407286,240009.23075752167,301337.4958159301,104651.61223384734
2020-07-09,607755.57441388,MGK,405491.1413282714,235998.30290771017,299801.7102501709,104651.61223384734
2020-07-10,611258.3335517228,MGK,407828.1627566173,240139.722191248,302811.0132745146,104663.03029865053
2020-07-13,598981.4863942871,MGK,399637.1185681994,241118.041758264,300071.52720903145,104663.03029865053
2020-07-14,605173.0116066663,MGK,403768.069777247,244574.63590886738,304087.50947159523,104663.03029865053
2020-07-15,608251.0968669188,MGK,405821.7511548127,247346.53416862976,306785.7135768894,104663.03029865053
2020-07-16,603156.471848689,MGK,402422.64565870294,247835.64369132364,305893.1119962149,104651.61223384734
2020-07-17,604854.6801880989,MGK,403555.68082407286,248259.64391936414,306702.56287279644,104663.03029865053
2020-07-20,619997.1364752919,MGK,413658.6434967375,246335.5450724262,309255.4517168903,104663.03029865053
2020-07-21,615539.5222734475,MGK,410684.54807679803,249237.80552382144,309898.8082854206,104663.03029865053
2020-07-22,618864.9511851185,MGK,412903.255763848,250477.0361571271,311662.9562664057,104651.61223384734
2020-07-23,604076.3202000674,MGK,403036.3633662024,249890.10472989443,307937.466459486,104663.03029865053
2020-07-24,601705.6767565478,MGK,401454.6832367816,247313.90772014004,305945.0250966532,104651.61223384734
2020-07-27,610338.4852003446,MGK,407214.44504911784,247216.11453606648,308176.14936475916,104651.61223384734
2020-07-28,603227.1116365871,MGK,402469.7761325708,247411.72962467882,306266.65160588466,104663.03029865053
2020-07-29,611364.3280314951,MGK,407898.88168440136,249694.40347988644,309971.46591602074,104663.03029865053
2020-07-30,612708.9894521639,MGK,408796.03231060976,247346.53416862976,308840.25046345126,104651.61223384734
2020-07-31,622792.1754130012,MGK,415523.47794108087,246400.82668987088,311424.2733611325,104663.03029865053
2020-08-03,629832.7699971604,MGK,420220.9235158312,247346.53416862976,313385.6497037562,104651.61223384734
2020-08-04,631884.803638712,MGK,421590.0289562202,248520.4544640255,314703.63496116054,104663.03029865053
2020-08-05,635918.2311339173,MGK,424281.1093631303,250248.794620025,316664.8042036495,104651.61223384734
2020-08-06,644515.4065024395,MGK,430017.09698569274,250150.9152745558,318792.27485432447,104651.61223384734
2020-08-07,638501.0723245317,MGK,426004.3666500124,253183.68151991,318958.23109561927,104663.03029865053
2020-08-10,635918.2311339173,MGK,424281.1093631303,255238.11383801556,319975.2653405757,104663.03029865053
2020-08-11,626330.2196468681,MGK,417884.0413893785,255531.63699256233,317391.2769595836,104651.61223384734
2020-08-12,639385.2180047851,MGK,426594.26373377367,257651.23604625172,321739.44783824997,104651.61223384734
2020-08-13,642392.5242854393,MGK,428600.72176954267,255433.84380848877,321189.3553637252,104663.03029865053
2020-08-14,641225.053899242,MGK,427821.79201670137,255955.52233874195,321189.3553637252,104651.61223384734
2020-08-17,647734.9801260387,MGK,432165.17861288745,255303.36673499504,322227.0651054653,104651.61223384734
2020-08-18,653466.5463648037,MGK,435989.24775120313,254357.60181530574,322901.590244272,104663.03029865053
2020-08-19,650282.1882413784,MGK,433864.66170999577,253770.67038807308,321531.79543649673,104663.03029865053
2020-08-20,657959.7936419228,MGK,438987.11736091634,252368.5372760405,322548.7951647641,104663.03029865053
2020-08-21,662382.1227477432,MGK,441937.6707609041,252857.58935780392,323700.68611411715,104663.03029865053
2020-08-24,667193.9798268301,MGK,445148.11505964905,256249.0167728235,326990.33368750336,104663.03029865053
2020-08-25,672359.3142288082,MGK,448594.3974635911,255955.52233874195,328131.93866349827,104651.61223384734
2020-08-26,688138.7117365362,MGK,459122.3237784617,255499.0105440726,331483.68176061346,104651.61223384734
2020-08-27,686299.0846296299,MGK,457894.9347974272,257455.5060757785,332147.85189268383,104651.61223384734
2020-08-28,690792.2623108989,MGK,460892.757973176,259477.48426818568,334306.31853018963,104663.03029865053
2020-08-31,693658.0106323563,MGK,462804.76932535163,257292.54615612116,333133.71756736387,104663.03029865053
2020-09-01,704059.8063951614,MGK,469744.7896448545,256999.0517220396,336246.9848593406,104663.03029865053
2020-09-02,710923.4883282497,MGK,474324.2000820952,261433.9797998916,341145.041112397,104663.03029865053
2020-09-03,676286.3296691403,MGK,451214.4803389308,256933.913706921,329335.60464653315,104651.61223384734
2020-09-04,666450.9745306725,MGK,444652.3860556948,256738.12629551737,326699.8067151701,104663.03029865053
2020-09-08,639703.6190192024,MGK,426806.6991209122,252368.5372760405,317723.2929922406,104663.03029865053
2020-09-09,658985.8452606235,MGK,439671.69329809304,255401.21735999905,323991.2130864504,104651.61223384734
2020-09-10,646107.4811703768,MGK,431079.32035534986,251618.3874449635,318325.29856720363,104651.61223384734
2020-09-11,642837.1025761712,MGK,428897.34193414176,253248.70465316772,318563.9124390985,104640.17352154902
2020-09-14,652935.4604323403,MGK,435634.9101688525,256069.973392643,322704.4999493899,104663.03029865053
2020-09-15,661757.7087802342,MGK,441521.06523229054,255741.84207750633,324364.89076287666,104640.17352154902
2020-09-16,652474.5967126741,MGK,435327.42445658334,257086.9363456123,323057.2950288978,104663.03029865053
2020-09-17,643403.9607756095,MGK,429275.546574195,256069.973392643,320234.6237426325,104663.03029865053
2020-09-18,633872.8786939796,MGK,422916.4615833239,254560.9427090622,316509.16845240194,104640.17352154902
2020-09-21,635148.5706271539,MGK,423767.5961508101,249345.0190204871,313074.3091678829,104640.17352154902
2020-09-22,646025.9844298561,MGK,431024.94618303527,249148.25511326597,316239.35149354144,104640.17352154902
2020-09-23,627070.0235339189,MGK,418377.63443097036,244621.24922391918,308912.94261074055,104640.17352154902
2020-09-24,628877.1493788072,MGK,419583.33875062916,245047.69069150335,309763.9860977131,104651.61223384734
2020-09-25,643191.5542409644,MGK,429133.8301148405,247770.53439667026,314724.2414245659,104640.17352154902
2020-09-28,654139.7470232649,MGK,436438.4034888623,251149.26736606265,319996.0098707376,104651.61223384734
2020-09-29,652793.4848980426,MGK,435540.18488147267,249279.4501983902,318171.1125168991,104651.61223384734
2020-09-30,656903.6070201086,MGK,438282.43551715364,251608.59376632355,320620.17516011646,104640.17352154902
2020-10-01,666044.9523409215,MGK,444381.4903073743,251444.59990991827,322652.4487821951,104640.17352154902
2020-10-02,651411.6592933959,MGK,434618.23851827363,251116.52603571204,319651.01556297106,104640.17352154902
2020-10-05,664627.42406515,MGK,443435.7233204371,254987.4128971116,325236.95491352404,104640.17352154902
2020-10-06,652226.5571027542,MGK,435161.93380745506,252428.7353711413,320693.1779576078,104651.61223384734
