Date,AVUV,BIL,FBTC,FIKQX,FIWDX,IMCB,JBND,JIVE,JPIE,MGK,MGV,MTUM,PIMIX,SPHB,VEU,VOO,XLF,XLG,XLV,EFV,DFSVX,JMSIX,WOBDX,FSRIX,FGBPX,XLRE,DXY,VIX,NERYX,VFINX,JMSFX,FRDM
2009-12-23,30.701409164996257,91.69999694824219,,7.059999942779541,12.250124072001535,17.302499771118164,57.31710344211894,49.14971768142757,,8.402000427246094,35.310001373291016,,9.960000038146973,,44.34000015258789,102.98364480451119,11.697807312011719,8.37600040435791,31.459999084472656,50.4900016784668,19.790000915527344,,11.170000076293945,12.239999771118164,7.059999942779541,,77.9000015258789,19.709999084472656,11.960000038146973,103.79000091552734,,
2009-12-24,30.872056715894654,91.72000122070312,,7.039999961853027,12.250124072001535,17.282499313354492,57.26578883608939,49.4612228138479,,8.442000389099121,35.45000076293945,,9.9399995803833,,43.75,103.52936725100066,11.803412437438965,8.416999816894531,31.459999084472656,50.810001373291016,19.899999618530273,,11.15999984741211,12.239999771118164,7.039999961853027,,77.83999633789062,19.469999313354492,11.920000076293945,104.33999633789062,,
2009-12-28,30.825517819733154,91.69999694824219,,7.03000020980835,12.240115571442574,17.237499237060547,57.16316451766047,49.63644491501359,,8.465999603271484,35.47999954223633,,9.920000076293945,,43.81999969482422,103.00348609142388,11.76279354095459,8.440999984741211,31.6200008392334,50.9900016784668,19.8700008392334,,11.140000343322754,12.229999542236328,7.03000020980835,,77.62999725341797,19.93000030517578,11.920000076293945,103.80999755859375,,
2009-12-29,30.810003868018075,91.69999694824219,,7.039999961853027,12.250124072001535,17.235000610351562,57.21447423005984,49.71431934140163,,8.460000038146973,35.47999954223633,,9.9399995803833,,43.90999984741211,102.8744988011891,11.714054107666016,8.437999725341797,31.579999923706055,51.06999969482422,19.860000610351562,,11.149999618530273,12.239999771118164,7.039999961853027,,77.83000183105469,20.010000228881836,11.949999809265137,103.68000030517578,,
2009-12-30,30.825517819733154,91.72000122070312,,7.050000190734863,12.250124072001535,17.217500686645508,57.26578883608939,49.470955724608615,,8.460000038146973,35.38999938964844,,9.859999656677246,,43.7599983215332,102.9042645166186,11.722176551818848,8.437999725341797,31.489999771118164,50.81999969482422,19.8700008392334,,11.15999984741211,12.239999771118164,7.050000190734863,,77.91000366210938,19.959999084472656,11.979999542236328,103.70999908447266,,
2009-12-31,30.453188896538727,91.73999786376953,,7.039999961853027,12.260132572560494,17.042499542236328,56.957910987172454,49.003698025978125,,8.37399959564209,35.099998474121094,,9.84000015258789,,43.61000061035156,101.87234348437771,11.697807312011719,8.359000205993652,31.06999969482422,50.34000015258789,19.6299991607666,,11.100000381469727,12.25,7.039999961853027,,77.86000061035156,21.68000030517578,11.949999809265137,102.66999816894531,,
2010-01-04,31.275410583535507,91.69999694824219,,7.059999942779541,12.300165620333187,17.25,57.00922069957183,50.38600158691406,,8.494000434875488,35.72999954223633,,9.890000343322754,,44.959999084472656,103.50952596408798,11.93338680267334,8.505000114440918,31.610000610351562,51.7599983215332,20.15999984741211,,11.109999656677246,12.289999961853027,7.059999942779541,,77.52999877929688,20.040000915527344,11.989999771118164,104.31999969482422,,
2010-01-05,31.244382680105346,91.68000030517578,,7.090000152587891,12.360215669223798,17.337499618530273,57.16316451766047,50.70724334352921,,8.513999938964844,35.83000183105469,,9.9399995803833,,44.95000076293945,103.82703954553742,12.152721405029297,8.517000198364258,31.299999237060547,52.09000015258789,20.139999389648438,,11.140000343322754,12.350000381469727,7.090000152587891,,77.62000274658203,19.350000381469727,12.0600004196167,104.63999938964844,,
2010-01-06,31.197843783943846,91.68000030517578,,7.090000152587891,12.38023171587857,17.4424991607666,57.11184991163092,50.85326299897865,,8.503999710083008,35.91999816894531,,9.949999809265137,,45.150001525878906,103.9361855488595,12.177091598510742,8.50100040435791,31.6200008392334,52.2400016784668,20.110000610351562,,11.130000114440918,12.369999885559082,7.090000152587891,,77.48999786376953,19.15999984741211,12.050000190734863,104.75,,
2010-01-07,31.53914184472438,91.68000030517578,,7.090000152587891,12.390240216437531,17.56999969482422,57.11184991163092,50.64883473866261,,8.515999794006348,36.13999938964844,,9.979999542236328,,44.880001068115234,104.3529207051142,12.437043190002441,8.532999992370605,31.729999542236328,52.029998779296875,20.329999923706055,,11.130000114440918,12.380000114440918,7.090000152587891,,77.91000366210938,19.059999465942383,12.069999694824219,105.16999816894531,,
